name,ratingValue,date,director,stars,metaScore,review_users,review_critcs,popularity,keywords,genres,contentRating,country,language,budget,opening_week,gross,runtime,color,asp
House of D (2004)            ,"7.0 based on 7,472 user ratings",2005-04-29,David Duchovny,"David Duchovny,Téa Leoni,Robin Williams",33,86 user,46 critic,NA,"artist,butchery,catholic-school,catholic,friend","Comedy,Drama","Rated PG-13 for sexual and drug references, thematic elements and language",USA,"English,French",6000000,36371(USA),371081,96,Color,1.85:1
Kill Bill: Vol. 2 (2004)            ,"8.0 based on 511,595 user ratings",2004-04-16,Quentin Tarantino,"Uma Thurman,David Carradine,Michael Madsen",83,934 user,304 critic,1,"bride,vengeance,assassination,assassin,death","Action,Crime,Drama,Thriller","Rated R for violence, language and brief drug use",USA,"English,Cantonese,Mandarin,Spanish",30000000,25104949(USA),66207920,137, Black and White,2.35:1
Mindhunters (2004)            ,"6.4 based on 49,343 user ratings",2005-05-13,Renny Harlin,"Val Kilmer,LL Cool J,Christian Slater",33,226 user,127 critic,4,"training,group,serial-killer,fbi,island","Crime,Horror,Mystery,Thriller","Rated R for violence/strong graphic images, language and sexual content","USA,UK,Netherlands,Finland",English,27000000,2580(Finland),4476235,106,Color,2.35:1
The Passion of the Christ (2004)            ,"7.1 based on 179,077 user ratings",2004-02-25,Mel Gibson,"Jim Caviezel,Monica Bellucci,Maia Morgenstern",47,"2,814 user",405 critic,1,"cult-film,suffering,torture,grindhouse,anti-semitism",Drama,Rated R for sequences of graphic violence,USA,"Aramaic,Latin,Hebrew",30000000,2305089(Australia),499263,127,Color,2.35:1
Fahrenheit 9/11 (2004)            ,"7.5 based on 113,010 user ratings",2004-06-25,Michael Moore,"Michael Moore,George W. Bush,Ben Affleck",67,"1,416 user",288 critic,NA,"anti-war,iraq,interview,paranoia,war-on-terrorism","Documentary,Comedy,Drama,War","Rated R for some violent and disturbing images, and for language",USA,"English,Arabic",6000000,23920637(USA),119078393,122,Color,1.85:1
Friday Night Lights (2004)            ,"7.3 based on 46,945 user ratings",2004-10-08,Peter Berg,"Billy Bob Thornton,Jay Hernandez,Derek Luke",70,299 user,120 critic,1,"texas,football,coach,high-school-football,odessa-texas","Action,Drama,Sport","Rated PG-13 for thematic issues, sexual content, language, some teen drinking and rough sports action",USA,English,30000000,20269025(USA),61188085,118,Color,2.35:1
Collateral (2004)            ,"7.6 based on 293,271 user ratings",2004-08-06,Michael Mann,"Tom Cruise,Jamie Foxx,Jada Pinkett Smith",71,835 user,299 critic,1,"taxi,los-angeles-california,contract-killer,city-by-night,driving-at-night","Crime,Drama,Thriller",Rated R for violence and language,USA,"English,Spanish",65000000,24701458(USA),100003492,120,Color,2.35:1
Wicker Park (2004)            ,"7.0 based on 44,897 user ratings",2004-09-03,Paul McGuigan,"Josh Hartnett,Diane Kruger,Matthew Lillard",40,298 user,98 critic,4,"obsession,split-screen,multiple-perspectives,flashback-within-a-flashback,flashback","Drama,Mystery,Romance,Thriller",Rated PG-13 for sexuality and language,USA,English,30000000,6819393(USA),12831121,114,Color,2.35:1
Dawn of the Dead (2004)            ,"7.4 based on 194,101 user ratings",2004-03-19,NA,NA,59,"1,057 user",286 critic,945,"mall,nurse,rear-entry-sex,survival-horror,mayhem","Action,Horror,Thriller","Rated R for pervasive strong horror violence and gore, language and sexuality","USA,Canada,Japan,France",English,26000000,26722575(USA),58885635,101,Color,2.35:1
The Incredibles (2004)            ,"8.0 based on 478,057 user ratings",2004-11-05,Brad Bird,"Craig T. Nelson,Samuel L. Jackson,Holly Hunter",90,815 user,283 critic,483,"lawsuit,secret,superhero,hero,island","Animation,Action,Adventure,Family",Rated PG for action violence,USA,"English,French",92000000,70467623(USA),261437578,115,Color,2.35:1
Closer (2004)            ,"7.3 based on 168,125 user ratings",2004-12-03,Mike Nichols,"Natalie Portman,Jude Law,Clive Owen",65,903 user,212 critic,1,"hasselblad-camera,leica-camera,film-camera,medium-format-camera,cheating-wife","Drama,Romance","Rated R for sequences of graphic sexual dialogue, nudity/sexuality and language","USA,UK",English,27000000,7707972(USA),33987757,104,Color,1.85:1
Finding Neverland (2004)            ,"7.8 based on 174,399 user ratings",2004-12-17,Marc Forster,"Johnny Depp,Kate Winslet,Julie Christie",67,632 user,226 critic,2,"stage-play,reference-to-peter-pan,boy,inspiration,widow","Biography,Drama,Family",Rated PG for mild thematic elements and brief language,"USA,UK",English,25000000,£776124(UK),51676606,106,Color,2.35:1
Troy (2004)            ,"7.2 based on 380,884 user ratings",2004-05-14,Wolfgang Petersen,"Brad Pitt,Eric Bana,Orlando Bloom",56,"1,693 user",220 critic,224,"mythology,troy,trojan,greek,prince",Adventure,Rated R for graphic violence and some sexuality/nudity,"USA,Malta,UK",English,175000000,£89286(UK),133228348,163,Color,2.35:1
Being Julia (2004)            ,"7.1 based on 10,670 user ratings",2005-02-18,István Szabó,"Annette Bening,Michael Gambon,Maury Chaykin",65,112 user,93 critic,NA,"revenge,marriage,open-marriage,social-climber,diva","Comedy,Drama,Romance",Rated R for some sexuality,"Canada,USA,Hungary,UK",English,18000000,101126(USA),7739049,104,Color,1.85:1
The Butterfly Effect (2004)            ,"7.7 based on 356,867 user ratings",2004-01-23,"Eric Bress,J. Mackye Gruber","Ashton Kutcher,Amy Smart,Melora Walters",30,"1,100 user",185 critic,1,"time-travel,child-pornography,surprise-ending,blackout,memory","Sci-Fi,Thriller","Rated R for violence, sexual content, language and brief drug use","USA,Canada",English,13000000,17065227(USA),23947,113,Color,1.85:1
Team America: World Police (2004)            ,"7.2 based on 135,876 user ratings",2004-10-15,Trey Parker,"Trey Parker,Matt Stone,Elle Russ",64,699 user,233 critic,2,"vomiting,arab-stereotype,terrorist,broadway,actor","Action,Comedy","Rated R for graphic crude and sexual humor, violent images and strong language - all involving puppets","USA,Germany","English,French,Klingon,Korean,Arabic",30000000,12120358(USA),32774834,98,Color,2.35:1
Saving Face (2004)            ,"7.6 based on 7,762 user ratings",2005-06-24,NA,NA,65,84 user,54 critic,NA,"lesbian-love,mother-daughter-relationship,chinese-american,chinese,surgeon","Comedy,Drama,Romance",Rated R for some sexuality and language,USA,"English,Mandarin,Shanghainese",NA,99079(USA),1186323,91,Color,1.85:1
A Series of Unfortunate Events (2004)            ,"6.8 based on 156,461 user ratings",2004-12-17,Brad Silberling,"Jim Carrey,Jude Law,Meryl Streep",62,599 user,185 critic,1,"children,uncle-niece-relationship,count,custody,fire","Adventure,Comedy,Family,Fantasy","Rated PG for thematic elements, scary situations and brief language","USA,Germany",English,140000000,£2210979(UK),118627117,108, Black and White,1.85:1
National Treasure (2004)            ,"6.9 based on 255,179 user ratings",2004-11-19,Jon Turteltaub,"Nicolas Cage,Diane Kruger,Justin Bartha",39,692 user,193 critic,905,"treasure,declaration-of-independence,treasure-hunter,treasure-hunt,secret-society","Action,Adventure,Comedy,Family,Mystery",Rated PG for action violence and some scary images,USA,"English,Spanish",100000000,35142554(USA),173005002,131,Color,2.35:1
Kinsey (2004)            ,"7.1 based on 42,656 user ratings",2005-01-07,Bill Condon,"Liam Neeson,Laura Linney,Chris O'Donnell",79,204 user,188 critic,4,"sexuality,sex,student,research,professor","Biography,Drama","Rated R for pervasive sexual content, including some graphic images and descriptions","USA,Germany",English,11000000,169038(USA),10214647,118, Black and White,2.35:1
Ocean's Twelve (2004)            ,"6.4 based on 284,293 user ratings",2004-12-10,Steven Soderbergh,"George Clooney,Brad Pitt,Julia Roberts",58,627 user,198 critic,1,"heist,sequel,pretending-to-be-pregnant,father-daughter-relationship,thief","Crime,Thriller",Rated PG-13 for language,USA,"English,Dutch,French,Italian,Mandarin",110000000,39153380(USA),125531634,125,Color,2.35:1
The SpongeBob SquarePants Movie (2004)            ,"7.0 based on 58,756 user ratings",2004-11-19,"Stephen Hillenburg,Mark Osborne","Jeffrey Tambor,Rodger Bumpass,Carolyn Lawrence",66,186 user,89 critic,3,"based-on-tv-series,crown,king-neptune,plankton,dream","Animation,Adventure,Comedy,Family,Fantasy",Rated PG for some mild crude humor,USA,English,30000000,32018216(USA),85416609,87,Color,1.85:1
The Village (2004)            ,"6.5 based on 193,462 user ratings",2004-07-30,M. Night Shyamalan,"Sigourney Weaver,William Hurt,Joaquin Phoenix",44,"2,003 user",261 critic,1,"plot-twist,village,woods,pact,creature","Drama,Mystery,Romance,Thriller",Rated PG-13 for a scene of violence and frightening situations,USA,English,60000000,50746142(USA),114195633,108,Color,1.85:1
The Polar Express (2004)            ,"6.6 based on 120,586 user ratings",2004-11-10,Robert Zemeckis,"Tom Hanks,Chris Coppola,Michael Jeter",61,444 user,188 critic,3,"boy,north-pole,christmas,christmas-eve,train","Animation,Adventure,Family,Fantasy",NA,USA,English,165000000,23323463(USA),665426,100,Color,2.35:1
A Love Song for Bobby Long (2004)            ,"7.2 based on 22,103 user ratings",2005-01-21,Shainee Gabel,"Scarlett Johansson,John Travolta,Gabriel Macht",48,118 user,85 critic,NA,"professor,book,funeral,nightclub,manuscript",Drama,Rated R for language including some sexual references,USA,English,NA,28243(USA),159171,119,Color,1.85:1
De-Lovely (2004)            ,"6.6 based on 9,640 user ratings",2004-08-06,NA,NA,53,226 user,119 critic,NA,"love,cole-porter,composer,tears,party","Biography,Drama,Music,Musical",Rated PG-13 for sexual content,"USA,UK","English,French,Italian",20000000,400001(USA),13337299,125, Black and White,2.35:1
Napoleon Dynamite (2004)            ,"6.9 based on 161,173 user ratings",2004-08-27,Jared Hess,"Jon Heder,Efren Ramirez,Jon Gries",64,"1,473 user",220 critic,863,"high-school,family-relationships,friend,class-president,jock",Comedy,Rated PG for thematic elements and language,USA,English,400000,116666(USA),44540956,96,Color,1.85:1
White Chicks (2004)            ,"5.4 based on 98,589 user ratings",2004-06-23,Keenen Ivory Wayans,"Marlon Wayans,Shawn Wayans,Busy Philipps",41,251 user,62 critic,668,"fbi,undercover,african-american,vomiting,gender-bender","Comedy,Crime","Rated PG-13 for crude and sexual humor, language and some drug content",USA,English,37000000,19676748(USA),69148997,109,Color,1.85:1
Garden State (2004)            ,"7.6 based on 187,437 user ratings",2004-08-20,Zach Braff,"Zach Braff,Peter Sarsgaard,Natalie Portman",67,978 user,205 critic,2,"home,pain,actor,doctor,drugs","Comedy,Drama,Romance","Rated R for language, drug use and a scene of sexuality",USA,"English,Klingon",2500000,201115(USA),26781723,102,Color,2.35:1
Primer (2004)            ,"7.0 based on 72,423 user ratings",2005-05-27,Shane Carruth,"Shane Carruth,David Sullivan,Casey Gooden",68,371 user,143 critic,1,"invention,changing-the-future,nonlinear-timeline,time-travel,independent-film","Drama,Sci-Fi,Thriller",Rated PG-13 for brief language,USA,"English,French",7000,28162(USA),424760,77,Color,1.85:1
Cellular (2004)            ,"6.5 based on 79,052 user ratings",2004-09-10,NA,NA,60,355 user,127 critic,3,"cell-phone,police,stealing-a-car,family-in-danger,distress-signal","Action,Crime,Thriller","Rated PG-13 for violence, terror situations, language and some sexual references","USA,Germany",English,25000000,10100571(USA),32003620,94,Color,2.35:1
Latter Days (2003)            ,"7.2 based on 14,561 user ratings",2004-07-01,C. Jay Cox,"Wes Ramsey,Steve Sandvoss,Mary Kay Place",45,252 user,35 critic,NA,"male-frontal-nudity,nudity,christian,mormon,missionary","Comedy,Drama,Romance",Rated R for strong sexual content and language,USA,English,850000,33956(USA),819939,107,Color,1.85:1
Super Size Me (2004)            ,"7.3 based on 84,888 user ratings",2004-06-11,Morgan Spurlock,"Morgan Spurlock,Daryl Isaacs,Chemeeka Walker",73,403 user,193 critic,NA,"fast-food,experiment,food-industry,overeating,meal","Documentary,Comedy,Drama","Rated PG for thematic elements, a disturbing medical procedure, and some language",USA,English,65000,516641(USA),11529368,100,Color,1.78:1
Secret Window (2004)            ,"6.6 based on 147,238 user ratings",2004-03-12,David Koepp,"Johnny Depp,Maria Bello,John Turturro",46,531 user,195 critic,2,"writer,infidelity,unfaithfulness,adultery,extramarital-affair","Mystery,Thriller","Rated PG-13 for violence/terror, sexual content and language",USA,English,40000000,18237568(USA),47781388,96,Color,2.35:1
Garfield (2004)            ,"5.0 based on 58,799 user ratings",2004-06-11,Peter Hewitt,"Breckin Meyer,Jennifer Love Hewitt,Stephen Tobolowsky",27,232 user,116 critic,3,"dog,cat,lasagna,veterinarian,first-part","Animation,Comedy,Family,Fantasy",Rated PG for brief mild language,USA,English,35000000,21727611(USA),75367693,80,Color,1.85:1
Shall We Dance (2004)            ,"6.1 based on 35,463 user ratings",2004-10-15,Peter Chelsom,"Richard Gere,Jennifer Lopez,Susan Sarandon",47,211 user,118 critic,NA,"dance,dance-competition,dance-lesson,love,teacher","Comedy,Drama,Romance",Rated PG-13 for some sexual references and brief language,USA,English,50000000,11783467(USA),57887882,106,Color,1.85:1
Melinda and Melinda (2004)            ,"6.5 based on 27,086 user ratings",2005-04-08,Woody Allen,"Will Ferrell,Vinessa Shaw,Chiwetel Ejiofor",54,177 user,174 critic,NA,"actor,restaurant,filmmaker,dinner-party,party","Comedy,Drama,Romance","Rated PG-13 for adult situations involving sexuality, and some substance material",USA,English,NA,147395(Italy),3825351,99,Color,1.85:1
Resident Evil: Apocalypse (2004)            ,"6.2 based on 151,205 user ratings",2004-09-10,Alexander Witt,"Milla Jovovich,Sienna Guillory,Eric Mabius",35,672 user,191 critic,2,"monster,cover-up,strong-female-character,strong-female-lead,zombie-apocalypse","Action,Horror,Sci-Fi,Thriller","Rated R for non-stop violence, language and some nudity","Germany,France,UK,Canada,USA",English,45000000,1604383(Japan),50740078,94,Color,2.35:1
The Ladykillers (2004)            ,"6.2 based on 84,018 user ratings",2004-03-26,"Ethan Coen,Joel Coen","Tom Hanks,Marlon Wayans,Irma P. Hall",56,400 user,193 critic,2,"casino,professor,landlady,remake,irony-of-fate","Comedy,Crime,Thriller",Rated R for language including sexual references,USA,"English,Vietnamese",35000000,12634563(USA),39692139,104,Color,1.85:1
Van Helsing (2004)            ,"6.0 based on 195,786 user ratings",2004-05-07,NA,NA,35,"1,339 user",234 critic,829,"van-helsing,dracula,monster,vampire,evil","Action,Adventure,Fantasy,Mystery,Thriller","Rated PG-13 for nonstop creature action violence and frightening images, and for sensuality","USA,Czech Republic","English,Latin",160000000,£5429632(UK),120025245,131, Black and White,1.85:1
Harold & Kumar Go to White Castle (2004)            ,"7.1 based on 155,059 user ratings",2004-07-30,Danny Leiner,"John Cho,Kal Penn,Ethan Embry",64,316 user,150 critic,2,"stoner,road-trip,white-castle,police,marijuana","Adventure,Comedy","Rated R for strong language, sexual content, drug use and some crude humor","USA,Canada,Germany","English,Hindi",9000000,5480378(USA),18225165,88,Color,1.85:1
Taking Lives (2004)            ,"6.2 based on 65,236 user ratings",2004-03-19,D.J. Caruso,"Angelina Jolie Pitt,Ethan Hawke,Kiefer Sutherland",38,312 user,143 critic,2,"serial-killer,female-agent,fake-identity,passionate-sex,critically-bashed","Crime,Mystery,Thriller","Rated R for strong violence including disturbing images, language and some sexuality",USA,"English,French",45000000,11458465(USA),32682342,103,Color,2.35:1
The Phantom of the Opera (2004)            ,"7.4 based on 96,533 user ratings",2004-12-22,Joel Schumacher,"Gerard Butler,Emmy Rossum,Patrick Wilson",40,"2,047 user",153 critic,836,"opera,singer,mask,disfigurement,based-on-stage-musical-based-on-novel","Drama,Musical,Romance,Thriller",Rated PG-13 for brief violent images,"UK,USA","English,Italian",70000000,£1219310(UK),51225796,143, Black and White,2.35:1
Hellboy (2004)            ,"6.8 based on 244,162 user ratings",2004-04-02,Guillermo del Toro,"Ron Perlman,Doug Jones,Selma Blair",72,596 user,242 critic,1,"nazi,hero,demon,assassin,superhero","Action,Fantasy,Horror,Sci-Fi",Rated PG-13 for sci-fi action violence and frightening images,USA,"English,Russian",66000000,23172440(USA),59035104,122,Color,1.85:1
Dirty Dancing: Havana Nights (2004)            ,"6.0 based on 21,827 user ratings",2004-02-27,Guy Ferland,"Diego Luna,Romola Garai,Sela Ward",39,205 user,74 critic,4,"dancing,revolution,cuba,love,nightclub","Romance,Drama",Rated PG-13 for sensuality,USA,"English,Spanish",25000000,5811325(USA),14140215,86,Color,1.85:1
In the Realms of the Unreal (2004)            ,"7.4 based on 1,766 user ratings",2008-03-29,Jessica Yu,"Henry Darger,Dakota Fanning,Larry Pine",74,36 user,52 critic,NA,"poverty,novel,janitor,artist,recluse","Documentary,Biography",NA,USA,English,NA,15477(USA),413708,81,Color,NA
The Door in the Floor (2004)            ,"6.7 based on 13,463 user ratings",2004-08-06,Tod Williams,"Jeff Bridges,Kim Basinger,Jon Foster",67,133 user,144 critic,NA,"female-removes-her-clothes,black-panties,female-pubic-hair,female-full-frontal-nudity,bra-and-panties","Comedy,Drama","Rated R for strong sexuality and graphic images, and language",USA,English,NA,456876(USA),3835551,111,Color,2.35:1
Harry Potter and the Prisoner of Azkaban (2004)            ,"7.8 based on 381,175 user ratings",2004-06-04,Alfonso Cuarón,"Daniel Radcliffe,Emma Watson,Rupert Grint",82,"1,503 user",274 critic,387,"magic,wizard,muggle,serial-killer,traitor","Adventure,Family,Fantasy,Mystery","Rated PG for frightening moments, creature violence and mild language","UK,USA",English,130000000,£23882688(UK),249358727,142,Color,2.35:1
Alfie (2004)            ,"6.2 based on 43,389 user ratings",2004-11-05,Charles Shyer,"Jude Law,Sienna Miller,Susan Sarandon",49,146 user,135 critic,4,"friend,best-friend,one-night-stand,commitment,limousine-driver","Comedy,Drama,Romance","Rated R for sexual content, some language and drug use","UK,USA",English,60000000,£1314156(UK),13395939,103,Color,1.85:1
The Assassination of Richard Nixon (2004)            ,"7.0 based on 23,322 user ratings",2004-10-22,Niels Mueller,"Sean Penn,Naomi Watts,Don Cheadle",63,205 user,147 critic,NA,"pilot,office-furniture-salesman,business,assassination,bank","Biography,Drama",Rated R for language and a scene of graphic violence,"USA,Mexico",English,NA,37547(USA),697759,95,Color,1.85:1
In Good Company (2004)            ,"6.5 based on 48,938 user ratings",2005-01-14,Paul Weitz,"Dennis Quaid,Topher Grace,Scarlett Johansson",66,214 user,157 critic,NA,"new-boss,magazine,company,executive,corporate-takeover","Comedy,Drama,Romance",Rated PG-13 for some sexual content and drug references,USA,English,26000000,151750(USA),45489752,NA,Color,1.85:1
Mean Girls (2004)            ,"7.0 based on 245,371 user ratings",2004-04-30,Mark Waters,"Lindsay Lohan,Jonathan Bennett,Rachel McAdams",66,554 user,159 critic,234,"high-school,high-school-girl,bully,clique,secret",Comedy,"Rated PG-13 for sexual content, language and some teen partying","USA,Canada","English,German,Vietnamese,Swahili",17000000,24432195(USA),86049418,97,Color,1.85:1
The Lion King 1 1/2 (2004)            ,"6.6 based on 24,904 user ratings",2004-02-10,NA,NA,NA,66 user,40 critic,NA,"lion,friends-who-live-together,anthropomorphism,anthropomorphic-animal,numbered-sequel","Animation,Comedy,Family,Adventure",NA,"Australia,USA",English,NA,NA,NA,77,Color,1.66:1
Shark Tale (2004)            ,"6.0 based on 132,148 user ratings",2004-10-01,"Bibo Bergeron,Vicky Jenson","Will Smith,Robert De Niro,Renée Zellweger",48,288 user,143 critic,2,"fish,shark,anchor,vegetarian,mobster","Animation,Adventure,Comedy,Family",Rated PG for some mild language and crude humor,USA,English,75000000,3692292(Australia),160762022,90,Color,1.85:1
Spider-Man 2 (2004)            ,"7.3 based on 409,929 user ratings",2004-06-30,Sam Raimi,"Tobey Maguire,Kirsten Dunst,Alfred Molina",83,"1,303 user",300 critic,1,"tentacle,scientist,doctor,death,super-villain","Action,Adventure,Fantasy,Romance",Rated PG-13 for stylized action violence,USA,"English,Russian,Chinese",200000000,115817364(USA),373377893,127,Color,2.35:1
Alexander (2004)            ,"5.5 based on 138,686 user ratings",2004-11-24,Oliver Stone,"Colin Farrell,Anthony Hopkins,Rosario Dawson",39,"1,390 user",248 critic,1,"greek,greek-myth,ancient-greece,conquest,king","Action,Adventure,Biography,Drama,History,Romance,War",Rated R for violence and some sexuality/nudity,"Germany,USA,Netherlands,France,UK,Italy",English,155000000,13687087(USA),34293771,175,Color,2.35:1
A Home at the End of the World (2004)            ,"6.8 based on 12,044 user ratings",2004-10-14,Michael Mayer,"Colin Farrell,Dallas Roberts,Robin Wright",59,135 user,84 critic,NA,"new-york-city,hugging,hand-job,long-hair,two-men-one-woman","Drama,Romance","Rated R for strong drug content, sexuality, nudity, language and a disturbing accident","USA,Canada",English,6500000,64728(USA),1029017,97,Color,2.35:1
Beyond the Sea (2004)            ,"6.7 based on 12,807 user ratings",2004-12-29,Kevin Spacey,"Kevin Spacey,Kate Bosworth,John Goodman",46,248 user,113 critic,NA,"sandra-dee,bobby-darin,career,marriage,love","Biography,Drama,Music,Musical",Rated PG-13 for some strong language and a scene of sensuality,"USA,Germany,UK",English,23000000,£179558(UK),6144806,118, Black and White,2.35:1
