name,ratingValue,date,director,stars,metaScore,review_users,review_critcs,popularity,keywords,genres,contentRating,country,language,budget,opening_week,gross,runtime,color,asp
Paradise Lost 3: Purgatory (2011)            ,"8.1 based on 6,351 user ratings",2012-10-13,"Joe Berlinger,Bruce Sinofsky","Gary Gitchell,Todd Moore,Dana Moore",85,22 user,30 critic,NA,"west-memphis-three,injustice,arkansas,murder-investigation,tattoo",Documentary,NA,USA,English,NA,NA,NA,121,Color,NA
Thrive (2011)            ,"6.8 based on 2,325 user ratings",2011-11-11,NA,NA,NA,31 user,3 critic,NA,NA,"Documentary,Sci-Fi",NA,USA,English,NA,NA,NA,132,Color,NA
10 Years (2011)            ,"6.1 based on 18,448 user ratings",2012-10-05,Jamie Linden,"Channing Tatum,Rosario Dawson,Chris Pratt",61,36 user,73 critic,2,"high-school-reunion,reunion,kissing-while-having-sex,old-friends-reunited,reunited-friends","Comedy,Drama,Romance","Rated PG-13 for language, alcohol abuse, some sexual material and drug use",USA,English,NA,22707(USA),201146,NA,Color,NA
Killer Elite (2011)            ,"6.5 based on 105,427 user ratings",2011-09-23,Gary McKendry,"Jason Statham,Clive Owen,Robert De Niro",44,157 user,189 critic,1,"mentor,secret-society,death,revenge,australia","Action,Crime,Thriller","Rated R for strong violence, language and some sexuality/nudity","UK,Australia","English,Arabic,French,Spanish",35000000,9300000(USA),25093607,116,Color,2.35:1
The Green Hornet (2011)            ,"5.8 based on 135,824 user ratings",2011-01-14,Michel Gondry,"Seth Rogen,Jay Chou,Christoph Waltz",39,443 user,447 critic,2,"kung-fu,playboy,party,superhero,heir","Action,Comedy,Crime,Sci-Fi,Thriller","Rated PG-13 for sequences of violent action, language, sensuality and drug content",USA,"English,Mandarin",120000000,£1878905(UK),98780042,NA,Color,2.35:1
Wanted 2             ,NA,NA,NA,NA,NA,NA,NA,NA,"image-comics,based-on-comic-book,based-on-comic,digit-in-title,two-word-title","Action,Crime,Thriller",NA,USA,NA,NA,NA,NA,NA,NA,NA
Something Borrowed (2011)            ,"5.9 based on 47,948 user ratings",2011-05-06,Luke Greenfield,"Ginnifer Goodwin,Kate Hudson,Colin Egglesfield",36,153 user,128 critic,1,"best-friend,law-school,lawyer,crush,loud-sex","Comedy,Drama,Romance","Rated PG-13 for sexual content including dialogue, and some drug material",USA,English,35000000,£707863(UK),39026186,NA,Color,1.85:1
August (2011)            ,"6.1 based on 1,252 user ratings",2012-03-30,Eldar Rapaport,"Murray Bartlett,Edward Conna,Adrian Gonzalez",NA,13 user,10 critic,NA,"pubic-hair,male-pubic-hair,gay-parent,job-interview,apartment","Drama,Romance",NA,USA,"English,Spanish",NA,NA,NA,99,Color,2.35:1
Courageous (2011)            ,"7.0 based on 15,366 user ratings",2011-09-30,Alex Kendrick,"Alex Kendrick,Ken Bevel,Kevin Downes",42,175 user,34 critic,NA,"faith,fatherhood,police,integrity,responsibility",Drama,Rated PG-13 for some violence and drug content,USA,English,2000000,9063147(USA),34522221,NA,Color,2.35:1
Eames: The Architect & The Painter (2011)            ,7.2 based on 718 user ratings,2012-08-03,"Jason Cohn,Bill Jersey","Charles Eames,Ray Eames,James Franco",63,NA,18 critic,NA,NA,"Documentary,Biography",NA,USA,English,NA,18335(USA),147591,85,Color,NA
George Harrison: Living in the Material World (2011)            ,"8.2 based on 6,758 user ratings",2011-10-04,NA,NA,NA,29 user,55 critic,NA,"spirituality,friend,musician,rock-musician,seven-word-title","Documentary,Biography,Music",NA,USA,English,NA,NA,NA,NA,Color,1.78:1
Touchback (2011)            ,"6.5 based on 3,136 user ratings",2012-04-13,Don Handfield,"Brian Presley,Kurt Russell,Melanie Lynskey",56,51 user,20 critic,NA,"high-school,quarterback,back-in-time,suicide-attempt,one-word-title","Drama,Family,Fantasy,Sport",Rated PG-13 for some mature thematic elements,USA,English,5000000,66993(USA),204068,118,Color,1.85:1
Immortals (2011)            ,"6.1 based on 138,058 user ratings",2011-11-11,Tarsem Singh,"Henry Cavill,Mickey Rourke,John Hurt",46,405 user,284 critic,1,"torture-device,castration,torture,olympus,burned-alive","Action,Drama,Fantasy,Romance","Rated R for sequences of strong bloody violence, and a scene of sexuality",USA,"English,Greek",75000000,32206425(USA),83503161,110,Color,1.85:1
Bully (2011)            ,"7.4 based on 8,863 user ratings",2012-04-27,Lee Hirsch,"Ja'Meya Jackson,Kelby Johnson,Lona Johnson",74,82 user,176 critic,NA,"bullying,bully,bullying-victim,sexual-insult,high-school-boy",Documentary,"Rated PG-13 for intense thematic material, disturbing content, and some strong language - all involving kids",USA,English,1100000,116472(USA),4038876,NA,Color,1.85:1
Faces in the Crowd (2011)            ,"5.7 based on 15,565 user ratings",2011-10-07,NA,NA,NA,63 user,49 critic,NA,"hypnotism,rape,face,recognize,bridge","Crime,Drama,Mystery,Thriller",Rated R for disturbing violent content and some sexuality,"USA,France,Canada,UK",English,15000000,NA,NA,103,Color,2.35:1
Country Strong (2010)            ,"6.3 based on 14,801 user ratings",2011-01-07,Shana Feste,"Garrett Hedlund,Gwyneth Paltrow,Leighton Meester",45,114 user,135 critic,NA,"songwriter,country-music,pink-panties,panties,relapse","Drama,Music",Rated PG-13 for thematic elements involving alcohol abuse and some sexual content,USA,English,15000000,30000(USA),20218921,117,Color,2.35:1
Take Me Home Tonight (2011)            ,"6.3 based on 43,815 user ratings",2011-03-04,Michael Dowse,"Topher Grace,Anna Faris,Dan Fogler",42,83 user,136 critic,2,"sex-scene,friend,party,sister,night","Comedy,Drama,Romance","Rated R for language, sexual content and drug use","USA,Germany",English,23000000,3464679(USA),6923891,NA,Color,2.35:1
The Rite (2011)            ,"6.0 based on 75,765 user ratings",2011-01-28,Mikael Håfström,"Colin O'Donoghue,Anthony Hopkins,Ciarán Hinds",38,197 user,267 critic,3,"exorcism,exorcist,demon,faith,seminary","Drama,Horror,Mystery,Thriller","Rated PG-13 for disturbing thematic material, violence, frightening images, and language including sexual references","USA,Hungary,Italy","English,Welsh,Italian,Latin,Russian,Hungarian",37000000,14789393(USA),33037754,114,Color,2.35:1
Goon (2011)            ,"6.8 based on 70,002 user ratings",2012-02-24,Michael Dowse,"Seann William Scott,Jay Baruchel,Alison Pill",64,138 user,147 critic,3,"hockey,team,bouncer,hockey-game,misfit","Comedy,Sport","Rated R for brutal violence, non-stop language, some strong sexual content and drug use","USA,Canada",English,NA,49076(USA),4168144,92,Color,1.85:1
Toy Story Toons: Hawaiian Vacation (2011)            ,"7.5 based on 4,631 user ratings",2011-06-24,NA,NA,NA,8 user,6 critic,NA,"barbie,vacation,first-kiss,anthropomorphic-toy,kiss","Animation,Short,Comedy,Family,Fantasy",NA,USA,English,NA,NA,NA,NA,Color,1.85:1
Kubrick's Odyssey: Secrets Hidden in the Films of Stanley Kubrick; Part One: Kubrick and Apollo (2011)            ,6.9 based on 267 user ratings,2011-04-05,Jay Weidner,NA,NA,4 user,2 critic,NA,NA,Documentary,NA,USA,English,NA,NA,NA,NA,Color,NA
Bad Teacher (2011)            ,"5.7 based on 160,197 user ratings",2011-06-24,Jake Kasdan,"Cameron Diaz,Jason Segel,Justin Timberlake",47,296 user,286 critic,1,"boob-job,cheating-on-a-test,breast-enlargement,breast-surgery,ejaculation",Comedy,"Rated R for sexual content, nudity, language and some drug use",USA,English,20000000,31603106(USA),100292856,92,Color,1.85:1
Scrat's Continental Crack-Up: Part 2 (2011)            ,"7.0 based on 1,267 user ratings",2011-11-16,NA,NA,NA,2 user,1 critic,NA,NA,"Animation,Short,Adventure,Comedy,Family",NA,USA,English,NA,NA,NA,NA,Color,NA
Louis C.K.: Live at the Beacon Theater (2011)            ,"8.4 based on 5,946 user ratings",2011-12-08,NA,NA,NA,5 user,2 critic,NA,"recess,talking-about-sex,marijuana,drugs,public-pool","Documentary,Comedy",NA,USA,English,250000,NA,NA,63,Color,1.78:1
Your Highness (2011)            ,"5.6 based on 85,137 user ratings",2011-04-08,David Gordon Green,"Danny McBride,Natalie Portman,James Franco",31,274 user,208 critic,2,"thong-bikini,rescue,prince,quest,knight","Adventure,Comedy,Fantasy","Rated R for strong crude and sexual content, pervasive language, nudity, violence and some drug use",USA,English,49900000,9360020(USA),21557240,102,Color,2.35:1
Priest (2011)            ,"5.7 based on 96,964 user ratings",2011-05-13,Scott Stewart,"Paul Bettany,Cam Gigandet,Maggie Q",41,233 user,225 critic,2,"vampire,priest,church,warrior,sheriff","Action,Fantasy,Horror,Sci-Fi,Thriller","Rated PG-13 for intense sequences of violence and action, disturbing images and brief strong language",USA,English,60000000,£396038(UK),29136626,87,Color,2.35:1
The Divide (2011)            ,"5.8 based on 30,483 user ratings",2012-04-20,Xavier Gens,"Lauren German,Michael Biehn,Milo Ventimiglia",28,226 user,174 critic,4,"torture,sodomy,rough-sex,doggystyle-sex,violent-sex","Drama,Sci-Fi,Thriller","Rated R for disturbing strong violence and sexuality, and for pervasive language","Germany,USA,Canada,France",English,3000000,18000(USA),22000,112,Color,2.35:1
The Ledge (2011)            ,"6.6 based on 15,486 user ratings",2011-05-26,Matthew Chapman,"Charlie Hunnam,Terrence Howard,Patrick Wilson",34,80 user,56 critic,NA,"religious-fundamentalist,nonlinear-timeline,death-of-daughter,suicide,husband-wife-relationship","Drama,Romance,Thriller","Rated R for sexuality, language and some violent content","USA,Germany,Saudi Arabia",English,10000000,5176(USA),5176,NA,Color,1.85:1
From Prada to Nada (2011)            ,"5.5 based on 12,016 user ratings",2011-01-28,Angel Gracia,"Camilla Belle,Alexa PenaVega,Kuno Becker",39,30 user,28 critic,NA,"hispanic,beverly-hills,latina,law-student,bankrupt","Comedy,Drama,Romance",Rated PG-13 for brief drug use and a sexual situation,"Mexico,USA","English,Spanish",NA,1115638(USA),3016244,NA,Color,1.85:1
Margaret (2011)            ,"6.5 based on 12,043 user ratings",2012-06-01,Kenneth Lonergan,"Anna Paquin,Matt Damon,Mark Ruffalo",61,119 user,116 critic,4,"accident,bus,new-york-city,loss-of-virginity,virginity",Drama,"Rated R for strong language, sexuality, some drug use and disturbing images",USA,English,14000000,7525(USA),46495,150,Color,1.85:1
Larry Crowne (2011)            ,"6.1 based on 49,124 user ratings",2011-07-01,Tom Hanks,"Tom Hanks,Julia Roberts,Sarah Mahoney",41,184 user,217 critic,3,"college,scooter,bus-stop,community-college,speech-class","Comedy,Drama,Romance",Rated PG-13 for brief strong language and some sexual content,USA,English,30000000,16098795(USA),35565975,98,Color,2.35:1
Machine Gun Preacher (2011)            ,"6.8 based on 52,901 user ratings",2011-11-02,Marc Forster,"Gerard Butler,Michelle Monaghan,Michael Shannon",43,124 user,134 critic,3,"preacher,biker,orphanage,africa,church","Action,Biography,Crime,Drama","Rated R for violent content including disturbing images, language, some drug use and a scene of sexuality",USA,"English,Arabic,Acholi",30000000,45130(USA),537580,129,Color,2.35:1
Michael Jackson: The Life of an Icon (2011)            ,7.3 based on 657 user ratings,2011-11-02,NA,NA,NA,NA,3 critic,NA,"pop-singer,singer,child-molester","Documentary,Music",NA,USA,English,NA,NA,NA,149,Color,1.78:1
Season of the Witch (2011)            ,"5.4 based on 76,231 user ratings",2011-01-07,Dominic Sena,"Nicolas Cage,Ron Perlman,Claire Foy",28,214 user,275 critic,4,"middle-ages,knight,plague,monk,witch","Action,Adventure,Fantasy","Rated PG-13 for thematic elements, violence and disturbing content",USA,"English,Latin",40000000,£559769(UK),24823283,95,Color,1.85:1
The Forgiveness of Blood (2011)            ,"6.9 based on 1,515 user ratings",2011-09-17,Joshua Marston,"Tristan Halilaj,Sindi Lacej,Refet Abazi",73,11 user,87 critic,NA,"bread,blood-feud,murder,isolation,birthday",Drama,NA,"USA,Albania,Denmark,Italy",Albanian,NA,26724(USA),119683,109,Color,1.85:1
When Harry Met Sally 2 with Billy Crystal and Helen Mirren (2011)            ,7.5 based on 214 user ratings,2011-04-06,Lindsay Crystal,"Billy Crystal,Helen Mirren,Mike Tyson",NA,2 user,NA,NA,"sequel,zombie,horror-spoof,studio-executive,film-executive","Short,Comedy,Horror",NA,USA,English,NA,NA,NA,5,Color,NA
The Theatre Bizarre (2011)            ,"5.2 based on 3,161 user ratings",2012-05-09,NA,NA,NA,41 user,93 critic,NA,"theatre,puppet,memory,dream,cross",Horror,NA,"USA,France,Canada","English,French",NA,NA,NA,114,Color,2.35:1
In the Land of Blood and Honey (2011)            ,"4.3 based on 31,405 user ratings",2012-02-16,Angelina Jolie Pitt,"Zana Marjanovic,Goran Kostic,Rade Serbedzija",56,180 user,110 critic,NA,"bosnian-war,violence,soldier,emaciation,church","Drama,Romance,War","Rated R for war violence and atrocities including rape, sexuality, nudity and language",USA,"Bosnian,Serbian,Croatian,English",13000000,9479(USA),301305,NA,Color,2.35:1
Seconds Apart (2011)            ,"5.7 based on 5,388 user ratings",2011-07-07,NA,NA,NA,34 user,50 critic,NA,"twin,death,telepathy,pedophile,hallucination","Horror,Thriller","Rated R for violence, disturbing images, language and some sexual content",USA,English,NA,NA,NA,89,Color,1.78:1
Tabloid (2010)            ,"7.1 based on 5,138 user ratings",2011-11-11,Errol Morris,"Joyce McKinney,Peter Tory,Troy Williams",74,27 user,121 critic,NA,"mormon,chloroform,sex-scandal,scandal,media-frenzy","Documentary,Crime",Rated R for sexual content and nudity,USA,"English,Korean",NA,91201(USA),680468,87,Color,2.35:1
Defective Detective (2011)            ,7.0 based on 64 user ratings,2012-03-23,NA,NA,NA,1 user,NA,NA,NA,"Animation,Short,Comedy,Mystery",NA,USA,English,NA,NA,NA,4,Color,NA
Archetype (2011)            ,6.5 based on 319 user ratings,2011-06-03,NA,NA,NA,2 user,1 critic,NA,NA,"Short,Sci-Fi",NA,USA,English,25000,NA,NA,7,Color,NA
Scream 4 (2011)            ,"6.2 based on 103,975 user ratings",2011-04-15,Wes Craven,"Neve Campbell,Courteney Cox,David Arquette",52,518 user,420 critic,1,"book,sheriff,murder,author,deputy","Horror,Mystery","Rated R for strong bloody violence, language and some teen drinking",USA,English,40000000,£2061885(UK),38176892,111,Color,2.35:1
Toy Story Toons: Small Fry (2011)            ,"7.2 based on 2,980 user ratings",2011-11-23,NA,NA,NA,8 user,6 critic,NA,"impostor,fast-food-restaurant,anthropomorphic-toy,buzz-lightyear,escape","Animation,Short,Comedy,Family,Fantasy",NA,USA,English,NA,NA,NA,NA,Color,1.85:1
Something Ventured (2011)            ,7.0 based on 500 user ratings,2011-04-24,NA,NA,NA,2 user,6 critic,NA,"atari,computer,apple-inc,two-word-title,technology","Documentary,Biography,History",NA,USA,English,NA,NA,NA,84,NA,NA
The Eagle (2011)            ,"6.2 based on 53,470 user ratings",2011-02-11,Kevin Macdonald,"Channing Tatum,Jamie Bell,Donald Sutherland",55,193 user,218 critic,4,"legion,wall,hadrian%27s-wall,slave,soldier","Action,Adventure,Drama,History",Rated PG-13 for battle sequences and some disturbing images,"UK,USA","English,Scottish Gaelic",25000000,8684464(USA),19478384,114,Color,2.35:1
The Broken Tower (2011)            ,5.2 based on 996 user ratings,2011-06-20,James Franco,"James Franco,Michael Shannon,Stacey Miller",NA,10 user,13 critic,NA,"poet,suicide,written-and-directed-by-cast-member,sex-in-car,car","Biography,Drama,History,War",NA,USA,English,NA,NA,NA,NA, Black and White,NA
The Caller (2011)            ,"6.1 based on 8,689 user ratings",2013-02-22,Matthew Parkhill,"Rachelle Lefevre,Stephen Moyer,Lorna Raver",NA,68 user,62 critic,NA,"changing-past-event,revenge,divorcee,loneliness,ex-husband-ex-wife-relationship",Thriller,"Rated R for some violence/disturbing images, language and a scene of sexuality","UK,Puerto Rico",English,NA,NA,NA,92,Color,1.78:1
Marvel One-Shot: The Consultant (2011)            ,"6.6 based on 3,008 user ratings",2011-09-13,NA,NA,NA,2 user,5 critic,NA,"s.h.i.e.l.d.,general,iron-man,marvel-cinematic-universe,spin-off","Short,Sci-Fi",NA,USA,English,500000,NA,NA,4,Color,NA
Cowboys & Aliens (2011)            ,"6.0 based on 171,836 user ratings",2011-07-29,Jon Favreau,"Daniel Craig,Harrison Ford,Olivia Wilde",50,493 user,442 critic,2,"desert,cowboy,one-man-army,sheriff,posse","Action,Sci-Fi,Thriller,Western","Rated PG-13 for intense sequences of western and sci-fi action and violence, some partial nudity and a brief crude reference",USA,"English,Apache languages",163000000,36431290(USA),100215116,119,Color,2.35:1
Drive Angry (2011)            ,"5.5 based on 81,742 user ratings",2011-02-25,Patrick Lussier,"Nicolas Cage,Amber Heard,William Fichtner",44,211 user,296 critic,2,"sex-scene,cult,baby,oklahoma,waitress","Action,Fantasy,Thriller","Rated R for strong brutal violence throughout, grisly images, some graphic sexual content, nudity and pervasive language",USA,English,50000000,£651344(UK),10706786,104,Color,1.85:1
The Roommate (2011)            ,"4.8 based on 29,113 user ratings",2011-02-04,Christian E. Christiansen,"Minka Kelly,Leighton Meester,Cam Gigandet",23,115 user,138 critic,3,"dead-cat,cat-killer,death-of-cat,animal-abuse%28non-graphic%29,college","Drama,Horror,Thriller",NA,USA,English,16000000,15002635(USA),37300107,NA,Color,2.35:1
Requited (2011)            ,5.0 based on 68 user ratings,2011-05-28,Sal Bardo,"Crystal Arnette,Sal Bardo,Chris Damon",NA,NA,3 critic,NA,"wedding,best-friend,boyfriend-boyfriend-relationship,unrequited-love,hugging","Short,Drama,Romance",NA,USA,English,NA,NA,NA,20,Color,NA
Cat Run (2011)            ,"5.6 based on 4,487 user ratings",2011-04-01,John Stockwell,"Paz Vega,Janet McTeer,Christopher McDonald",33,29 user,39 critic,NA,"assassin,single-mother,politician,senator,montenegro","Action,Comedy","Rated R for strong bloody violence, sexual content, nudity and language",USA,"English,Serbian",NA,NA,NA,106,Color,2.35:1
Steve Jobs: The Lost Interview (2012)            ,"8.1 based on 1,183 user ratings",2012-09-06,Paul Sen,"Steve Jobs,Robert X. Cringely",NA,8 user,19 critic,NA,NA,Documentary,NA,USA,English,NA,2599(USA),104286,70,Color,1.85:1
Hall Pass (2011)            ,"5.9 based on 103,133 user ratings",2011-02-25,"Bobby Farrelly,Peter Farrelly","Owen Wilson,Jason Sudeikis,Christina Applegate",45,143 user,237 critic,1,"male-nudity,male-frontal-nudity,marriage,female-frontal-nudity,drugged-food","Comedy,Romance","Rated R for crude and sexual humor throughout, language, some graphic nudity and drug use",USA,English,36000000,13535374(USA),45045037,105,Color,2.35:1
Taylor Swift: Speak Now World Tour Live (2011)            ,9.0 based on 300 user ratings,2011-11-21,NA,NA,NA,1 user,NA,NA,"live-performance,concert-film,concert",Music,NA,USA,English,NA,NA,NA,140,Color,NA
Arthur (2011)            ,"5.7 based on 45,570 user ratings",2011-04-08,Jason Winer,"Russell Brand,Helen Mirren,Jennifer Garner",36,159 user,177 critic,4,"alcoholic,reference-to-little-orphan-annie,cartoon-on-tv,wedding,punched-in-the-face","Comedy,Romance","Rated PG-13 for alcohol use throughout, sexual content, language and some drug references",USA,English,40000000,12222756(USA),33015696,110,Color,1.85:1
Henry's Crime (2010)            ,"6.0 based on 15,458 user ratings",2011-01-14,Malcolm Venville,"Keanu Reeves,Vera Farmiga,James Caan",49,53 user,68 critic,NA,"bank-heist,unlikely-criminal,theater,watching-television,vomiting","Comedy,Crime,Drama,Romance",Rated R for language,USA,English,12000000,8726(USA),101882,108,Color,2.35:1
The Greatest Movie Ever Sold (2011)            ,"6.6 based on 13,212 user ratings",2011-08-24,Morgan Spurlock,"J.J. Abrams,Peter Berg,Paul Brennan",66,45 user,130 critic,NA,"advertising,product-placement,movie-in-title","Documentary,Comedy",Rated PG-13 for some language and sexual material,USA,English,1500000,118294(USA),638476,90,Color,NA
Glee: The 3D Concert Movie (2011)            ,"5.4 based on 5,152 user ratings",2011-08-12,"Kevin Tancharoen,Jennifer Arnold","Cory Monteith,Dianna Agron,Lea Michele",48,21 user,67 critic,NA,"concert,live-in-concert-recording,live-performance","Documentary,Music","Rated PG for thematic elements, brief language and some sensuality",USA,English,9000000,5961231(USA),11860839,84,Color,1.85:1
Zookeeper (2011)            ,"5.2 based on 44,600 user ratings",2011-07-08,Frank Coraci,"Kevin James,Rosario Dawson,Leslie Bibb",30,127 user,178 critic,2,"zoo,champagne-bottle,red-bull,jewelry-box,coca-cola","Comedy,Family,Romance","Rated PG for some rude and suggestive humor, and language",USA,English,80000000,20065617(USA),80360866,NA,Color,2.35:1
Book of Dragons (2011)            ,"6.4 based on 1,262 user ratings",2011-11-15,NA,NA,NA,2 user,1 critic,NA,"dragon,book,viking,part-traditional-animation,computer-animation","Animation,Short,Comedy,Fantasy",NA,USA,English,NA,NA,NA,17,Color,NA
In the Family (2011)            ,7.3 based on 484 user ratings,2011-11-04,Patrick Wang,"Sebastian Banes,Patrick Wang,Trevor St. John",82,9 user,73 critic,NA,"car-accident,tennessee,six-year-old,homosexual,flashback","Drama,Romance",NA,USA,English,NA,4575(USA),15724,169,Color,1.85:1
Puncture (2011)            ,"6.9 based on 19,177 user ratings",2012-03-15,"Adam Kassen,Mark Kassen","Chris Evans,Mark Kassen,Vinessa Shaw",54,47 user,59 critic,NA,"lawyer,needle,pregnant-wife,aids,nurse",Drama,"Rated R for drug use, language, some nudity and a sexual reference",USA,"English,French",NA,29175(USA),67071,100,Color,2.35:1
I Don't Know How She Does It (2011)            ,"4.9 based on 16,409 user ratings",2011-09-16,Douglas McGrath,"Sarah Jessica Parker,Pierce Brosnan,Kelsey Grammer",38,68 user,169 critic,NA,"black-comedy,delivery-boy,gym,dinner,punishment","Comedy,Romance",Rated PG-13 for sexual references,USA,English,24000000,4402201(USA),9639242,NA,Color,1.85:1
The Swell Season (2011)            ,6.9 based on 643 user ratings,2013-12-06,"Nick August-Perna,Chris Dapkins","Catherine Hansard,Glen Hansard,Markéta Irglová",65,8 user,44 critic,NA,"subject-name-in-title,name-in-title,group-name-in-title,documentary-subject%27s-name-in-title,band-name-in-title","Documentary,Music,Romance",NA,"USA,Czech Republic,Ireland",English,NA,NA,NA,91, Black and White,NA
Jackass 3.5 (2011)            ,"6.8 based on 13,789 user ratings",2011-04-01,Jeff Tremaine,"Johnny Knoxville,Ryan Dunn,Bam Margera",NA,11 user,16 critic,NA,NA,"Documentary,Comedy",NA,USA,English,NA,NA,NA,NA,Color,NA
Bernie (2011)            ,"6.8 based on 45,291 user ratings",2012-06-22,Richard Linklater,"Jack Black,Shirley MacLaine,Matthew McConaughey",75,136 user,231 critic,2,"widow,texas,vacation,stockbroker,funeral","Comedy,Crime,Drama",Rated PG-13 for some violent images and brief strong language,USA,English,5000000,85805(USA),9203192,99,Color,1.85:1
Apollo 18 (2011)            ,"5.2 based on 47,182 user ratings",2011-09-02,Gonzalo López-Gallego,"Warren Christie,Lloyd Owen,Ryan Robbins",24,323 user,228 critic,NA,"found-footage,moon,secret-mission,cosmonaut,footprint","Horror,Mystery,Sci-Fi,Thriller","Rated PG-13 for some disturbing sequences, and language","USA,Canada",English,5000000,8704271(USA),17683670,86,Color,1.33:1
National Treasure 3             ,NA,NA,Jon Turteltaub,NA,NA,NA,NA,NA,"third-part,sequel","Action,Adventure",NA,USA,English,NA,NA,NA,NA,NA,NA
Trespass (2011)            ,"5.3 based on 34,251 user ratings",2011-10-21,Joel Schumacher,"Nicolas Cage,Nicole Kidman,Cam Gigandet",37,122 user,130 critic,4,"home-invasion,family-in-danger,betrayal,threat-to-kill,dysfunctional-family","Crime,Drama,Thriller","Rated R for violence and terror, pervasive language and some brief drug use","USA,Bulgaria",English,35000000,16816(USA),16816,91,Color,2.35:1
Abduction (2011)            ,"5.0 based on 64,961 user ratings",2011-09-23,John Singleton,"Taylor Lautner,Lily Collins,Alfred Molina",25,173 user,180 critic,2,"teenager,on-the-run,assassin,website,high-school","Action,Mystery,Thriller","Rated PG-13 for sequences of intense violence and action, brief language, some sexual content and teen partying",USA,English,35000000,10925253(USA),28064226,106,Color,2.35:1
Going Down in LA-LA Land (2011)            ,"6.2 based on 1,823 user ratings",2011-05-01,Casper Andreas,"Matthew Ludwinski,Allison Lane,Michael Medico",50,14 user,6 critic,NA,"hollywood,gay,actor,pubic-hair,male-pubic-hair","Comedy,Drama,Romance",NA,USA,English,NA,NA,NA,104,Color,NA
The Book of Mormon             ,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Comedy,Musical",NA,USA,English,NA,NA,NA,NA,Color,NA
Love Is All You Need? (2011)            ,7.3 based on 715 user ratings,2012-03-24,Kim Rocco Shields,"Louis Bottino,C. Ashleigh Caldwell,Patrick Charles",NA,10 user,6 critic,NA,"abuse,school,crush,suicide,california","Short,Drama",NA,USA,English,NA,NA,NA,20,Color,NA
Violet & Daisy (2011)            ,"6.1 based on 9,108 user ratings",2013-06-06,Geoffrey Fletcher,"Saoirse Ronan,Alexis Bledel,James Gandolfini",43,35 user,77 critic,NA,"cupcake,puppy,father-daughter-estrangement,assassin,playing","Action,Comedy,Crime,Drama,Thriller","Rated R for violence, disturbing behavior and language",USA,English,8000000,NA,NA,88,Color,2.35:1
Left 4 Dead (2011)            ,6.9 based on 397 user ratings,2011-12-16,Adrian Picardi,"Alexandra Mathews,William Catlett,Arthur David Williams Jr.",NA,2 user,NA,NA,NA,"Short,Horror",NA,USA,English,NA,NA,NA,9,Color,NA
Tron: The Next Day (2011)            ,7.2 based on 900 user ratings,2011-03-14,Kurt Mattila,"Bruce Boxleitner,Jeff Bridges,Paul Dzenkiw",NA,2 user,NA,NA,"video-message,audio-recording,missing-person,newspaper-headline,computer-virus","Short,Sci-Fi,Thriller",NA,USA,English,NA,NA,NA,NA,Color,16:9HD
A Very Harold & Kumar 3D Christmas (2011)            ,"6.3 based on 54,937 user ratings",2011-11-04,Todd Strauss-Schulson,"Kal Penn,John Cho,Neil Patrick Harris",61,93 user,161 critic,NA,"christmas,christmas-tree,new-york-city,fire,stoner","Adventure,Comedy","Rated R for strong crude and sexual content, graphic nudity, pervasive language, drug use and some violence",USA,English,19000000,12954142(USA),35033759,90,Color,2.35:1
The Sitter (2011)            ,"5.7 based on 60,121 user ratings",2011-12-09,David Gordon Green,"Jonah Hill,Ari Graynor,Sam Rockwell",39,114 user,146 critic,2,"babysitting,child-in-peril,reference-to-craigslist,kicked-in-the-face,car-crash",Comedy,"Rated R for crude and sexual content, pervasive language, drug material and some violence",USA,English,NA,9851435(USA),30538669,81,Color,1.85:1
The Woman (2011)            ,"6.0 based on 16,965 user ratings",2011-08-18,Lucky McKee,"Pollyanna McIntosh,Brandon Gerald Fuller,Lauren Ashley Carter",58,125 user,212 critic,NA,"sexual-sadism,full-frontal-female-nudity,sexual-cruelty,sexual-torture,vaginal-rape","Horror,Thriller","Rated R for strong bloody violence, torture, a rape, disturbing behavior, some graphic nudity, and language",USA,English,NA,NA,NA,101,Color,1.78:1
The Company Men (2010)            ,"6.8 based on 36,683 user ratings",2011-02-11,John Wells,"Ben Affleck,Chris Cooper,Tommy Lee Jones",69,121 user,218 critic,4,"downsizing,porsche,corporate-downsizing,manager,volvo",Drama,Rated R for language and brief nudity,"UK,USA",English,15000000,647797(USA),4439063,104,Color,1.85:1
Stake Land (2010)            ,"6.5 based on 34,209 user ratings",2011-06-17,Jim Mickle,"Connor Paolo,Nick Damici,Kelly McGillis",66,141 user,215 critic,NA,"road-movie,post-apocalypse,vampire,canada,vampire-hunter","Drama,Horror,Sci-Fi","Rated R for strong bloody horror violence, language and brief nudity.",USA,English,650000,7258(USA),18469,98,Color,2.35:1
Little Birds (2011)            ,"6.2 based on 3,982 user ratings",2016-01-09,Elgin James,"Juno Temple,Kay Panabaker,Leslie Mann",41,13 user,24 critic,NA,"attempted-rape,sex-scene,female-nudity,salton-sea,friendship",Drama,"Rated R for pervasive language, some violence including a sexual assault, sexuality/nudity, drug and alcohol use - all involving teens",USA,English,NA,4574(USA),16590,NA,Color,2.35:1
