name,ratingValue,date,director,stars,metaScore,review_users,review_critcs,popularity,keywords,genres,contentRating,country,language,budget,opening_week,gross,runtime,color,asp
Zero Dark Thirty (2012)            ,"7.4 based on 215,778 user ratings",2013-01-11,Kathryn Bigelow,"Jessica Chastain,Joel Edgerton,Chris Pratt",95,640 user,558 critic,970,"lie,al-qaeda,interrogation,cia,navy-seal","Drama,History,Thriller","Rated R for strong violence including brutal disturbing images, and for language",USA,"English,Arabic",40000000,417150(USA),95720716,157,Color,1.85:1
The Words (2012)            ,"7.1 based on 59,535 user ratings",2012-09-07,"Brian Klugman,Lee Sternthal","Bradley Cooper,Dennis Quaid,Olivia Wilde",37,130 user,215 critic,2,"writer,novel,book,love,american-in-paris","Drama,Mystery,Romance,Thriller",Rated PG-13 for brief strong language and smoking,USA,"English,French",6000000,4750894(USA),11434867,102,Color,1.85:1
Extremely Loud & Incredibly Close (2011)            ,"6.9 based on 81,140 user ratings",2012-01-20,Stephen Daldry,"Thomas Horn,Tom Hanks,Sandra Bullock",46,341 user,283 critic,1,"quest,revelation,fear,mute,mourning","Adventure,Drama,Mystery","Rated PG-13 for emotional thematic material, some disturbing images, and language",USA,English,40000000,110775(USA),31836745,129,Color,2.35:1
Ruby Sparks (2012)            ,"7.2 based on 78,695 user ratings",2012-09-06,"Jonathan Dayton,Valerie Faris","Paul Dano,Zoe Kazan,Annette Bening",67,123 user,270 critic,2,"forced-to-strip,misogyny,psychic-rape,imaginary-character-made-real,control-freak","Comedy,Drama,Fantasy,Romance","Rated R for language including some sexual references, and for some drug use",USA,"English,French",8000000,140822(USA),2535819,NA,Color,1.85:1
Prometheus (2012)            ,"7.0 based on 455,671 user ratings",2012-06-08,Ridley Scott,"Noomi Rapace,Logan Marshall-Green,Michael Fassbender",65,"2,326 user",775 critic,346,"planet,medical-scanner,pregnant-with-an-alien-fetus,suspended-animation,cave-painting","Adventure,Mystery,Sci-Fi","Rated R for sci-fi violence including some intense images, and brief language","USA,UK","English,Scottish Gaelic",130000000,51050101(USA),126464904,124,Color,2.35:1
Beasts of the Southern Wild (2012)            ,"7.3 based on 70,259 user ratings",2012-07-05,Benh Zeitlin,"Quvenzhané Wallis,Dwight Henry,Levy Easterly",86,269 user,663 critic,4,"hospital,auroch,six-year-old,community,illness","Drama,Fantasy","Rated PG-13 for thematic material including child imperilment, some disturbing images, language and brief sensuality",USA,English,1800000,169702(USA),12784397,93,Color,1.85:1
Ted (2012)            ,"7.0 based on 470,803 user ratings",2012-06-29,Seth MacFarlane,"Mark Wahlberg,Mila Kunis,Seth MacFarlane",62,623 user,456 critic,938,"teddy-bear,sex-scene,testicle,car-accident,2010s","Comedy,Fantasy","Rated R for crude and sexual content, pervasive language, and some drug use",USA,"English,Ukrainian",50000000,54415205(USA),218628680,106,Color,1.85:1
Life of Pi (2012)            ,"8.0 based on 439,102 user ratings",2012-11-21,Ang Lee,"Suraj Sharma,Irrfan Khan,Adil Hussain",79,754 user,552 critic,1,"tiger,animal,india,journey,faith","Adventure,Drama,Fantasy","Rated PG for emotional thematic content throughout, and some scary action sequences and peril","USA,Taiwan,UK","English,Tamil,French,Japanese,Hindi,Chinese",120000000,22451514(USA),124976634,127,Color,1.85:1
God Bless America (2011)            ,"7.3 based on 60,153 user ratings",2012-05-31,Bobcat Goldthwait,"Joel Murray,Tara Lynne Barr,Mackenzie Brooke Smith",56,207 user,226 critic,4,"killing-spree,murder,blood-splatter,vigilante,anti-consumerism","Comedy,Crime",Rated R for strong violence and language including some sexual sequences,USA,English,NA,27308(USA),122029,105,Color,2.35:1
My Own Private River (2012)            ,7.6 based on 123 user ratings,2012-02-19,"James Franco,Gus Van Sant","Wilmer Calderon,Jim Freivogel,Brian Lally",NA,3 user,1 critic,NA,NA,Documentary,NA,USA,English,NA,NA,NA,101,Color,NA
End of Watch (2012)            ,"7.7 based on 180,499 user ratings",2012-09-21,David Ayer,"Jake Gyllenhaal,Michael Peña,Anna Kendrick",68,335 user,355 critic,657,"street-gang,police,lapd,south-central-los-angeles,police-officer","Crime,Drama,Thriller","Rated R for strong violence, some disturbing images, pervasive language including sexual references, and some drug use",USA,"English,Spanish",7000000,13152683(USA),40983001,109,Color,1.85:1
Frankenweenie (2012)            ,"7.0 based on 73,735 user ratings",2012-10-05,Tim Burton,"Winona Ryder,Catherine O'Hara,Martin Short",74,165 user,370 critic,4,"stop-motion-animation,remake-by-original-director,science,dog,life","Animation,Comedy,Family,Horror,Sci-Fi","Rated PG for thematic elements, scary images and action",USA,English,39000000,11412213(USA),35287788,87, Black and White,1.85:1
Chasing Ice (2012)            ,"7.8 based on 6,001 user ratings",2012-12-14,Jeff Orlowski,"James Balog,Svavar Jónatansson,Louie Psihoyos",75,31 user,74 critic,NA,"ice,arctic,camera,photographer,glacier","Documentary,Biography",Rated PG-13 for brief strong language,USA,English,NA,83200(USA),780100,75,Color,NA
On the Road (2012)            ,"6.1 based on 33,056 user ratings",2012-05-23,Walter Salles,"Sam Riley,Garrett Hedlund,Kristen Stewart",56,128 user,252 critic,2,"poem,benzedrine,cactus,drugs,year-1949","Adventure,Drama","Rated R for strong sexual content, drug use and language","France,USA,UK,Brazil,Canada,Argentina","English,French",25000000,39550(USA),717753,124,Color,2.35:1
Liberal Arts (2012)            ,"6.7 based on 28,943 user ratings",2012-10-05,Josh Radnor,"Josh Radnor,Elizabeth Olsen,Zac Efron",55,80 user,154 critic,3,"professor,ohio,new-york-city,party,college-student","Comedy,Drama","Rated PG-13 for sexual content including references, mature thematic material, and some teen drinking",USA,English,NA,27435(USA),317190,97,Color,2.35:1
ParaNorman (2012)            ,"7.0 based on 72,149 user ratings",2012-08-17,"Chris Butler,Sam Fell","Kodi Smit-McPhee,Anna Kendrick,Christopher Mintz-Plasse",72,176 user,328 critic,4,"zombie,witch,curse,ghost,outcast","Animation,Adventure,Comedy,Family,Fantasy","Rated PG for scary action and images, thematic elements, some rude humor and language",USA,English,60000000,14087050(USA),55994557,92,Color,2.35:1
Paperman (2012)            ,"8.3 based on 25,508 user ratings",2012-11-02,NA,NA,NA,97 user,31 critic,NA,"skyscraper,train-station,paper-airplane,altered-version-of-studio-logo,very-little-dialogue","Animation,Short,Comedy,Family,Romance",NA,USA,English,NA,NA,NA,NA,Color,1.85:1
It's Such a Beautiful Day (2012)            ,"8.3 based on 5,878 user ratings",2016-05-21,NA,NA,90,31 user,21 critic,NA,"dark-humor,illness,divorced-parents,death-of-parents,narration","Animation,Comedy,Drama,Fantasy,Sci-Fi",NA,USA,English,NA,NA,NA,62,Color,1.37:1
Looper (2012)            ,"7.4 based on 428,231 user ratings",2012-09-28,Rian Johnson,"Joseph Gordon-Levitt,Bruce Willis,Emily Blunt",84,666 user,589 critic,700,"future,time-loop,chase,time-travel,surprise-ending","Action,Crime,Drama,Sci-Fi,Thriller","Rated R for strong violence, language, some sexuality/nudity and drug content","USA,China","English,French",30000000,20801552(USA),66468315,119,Color,2.35:1
The Vow (2012)            ,"6.8 based on 145,499 user ratings",2012-02-10,Michael Sucsy,"Rachel McAdams,Channing Tatum,Sam Neill",43,164 user,214 critic,994,"trauma,car-accident,memory-loss,voice-recording,life-support","Drama,Romance","Rated PG-13 for an accident scene, sexual content, partial nudity and some language","USA,France,Australia,UK,Germany,Canada",English,30000000,41202458(USA),125014030,104,Color,2.35:1
Stuck in Love (2012)            ,"7.3 based on 63,720 user ratings",2013-05-02,Josh Boone,"Greg Kinnear,Jennifer Connelly,Lily Collins",49,85 user,88 critic,899,"writer,writer%27s-block,three-word-title,journal-writing,woman-naked-under-covers","Comedy,Drama,Romance","Rated R for language, teen drug and alcohol use, and some sexual content",USA,English,NA,34967(USA),78950,97,Color,2.35:1
Men in Black 3 (2012)            ,"6.8 based on 267,848 user ratings",2012-05-25,Barry Sonnenfeld,"Will Smith,Tommy Lee Jones,Josh Brolin",58,341 user,451 critic,1,"alien,m.i.b.,prison,maximum-security-prison,criminal","Action,Adventure,Comedy,Family,Fantasy,Sci-Fi","Rated PG-13 for sci-fi action violence, and brief suggestive content",USA,"English,Ukrainian",225000000,54592779(USA),179020854,NA,Color,1.85:1
Total Recall (2012)            ,"6.3 based on 202,093 user ratings",2012-08-03,Len Wiseman,"Colin Farrell,Bokeem Woodbine,Bryan Cranston",43,538 user,403 critic,1,"factory,factory-worker,on-the-run,police,spy","Action,Adventure,Mystery,Sci-Fi,Thriller","Rated PG-13 for intense sequences of sci-fi violence and action, some sexual content, brief nudity, and language","USA,Canada","English,Ukrainian",125000000,25577758(USA),58877969,118,Color,2.35:1
Act of Valor (2012)            ,"6.5 based on 57,921 user ratings",2012-02-24,"Mike McCoy,Scott Waugh","Alex Veadov,Roselyn Sanchez,Nestor Serrano",40,347 user,216 critic,2,"torture,mission,valor,terrorist,navy-seal","Action,Adventure,Drama,Thriller,War","Rated R for strong violence including some torture, and for language",USA,"English,Russian,Spanish",12000000,24476632(USA),70011073,110,Color,2.35:1
Puss in Boots: The Three Diablos (2012)            ,"7.1 based on 2,534 user ratings",2012-02-24,NA,NA,NA,5 user,21 critic,NA,"ruby,kitten,puss-in-boots,sword-fight,fall-from-height","Animation,Short,Adventure,Comedy,Family",NA,USA,English,NA,NA,NA,13,Color,NA
The Reluctant Fundamentalist (2012)            ,"6.9 based on 10,489 user ratings",2013-05-03,Mira Nair,"Riz Ahmed,Liev Schreiber,Kiefer Sutherland",54,60 user,102 critic,4,"istanbul-turkey,title-directed-by-female,male-nudity,hairy-chest,bare-chested-male","Drama,Thriller","Rated R for language, some violence and brief sexuality","USA,UK,Qatar","English,Urdu",NA,30920(USA),519535,130,Color,2.35:1
TimeScapes (2012)            ,7.9 based on 824 user ratings,2012-04-17,NA,NA,NA,10 user,1 critic,NA,NA,Documentary,NA,New Zealand,English,350000,NA,NA,52,Color,1.78:1
The Sessions (2012)            ,"7.2 based on 36,353 user ratings",2012-11-16,Ben Lewin,"John Hawkes,Helen Hunt,William H. Macy",79,126 user,337 critic,NA,"priest,therapist,iron-lung,sex-surrogate,falling-in-love","Biography,Comedy,Drama,Romance",Rated R for strong sexuality including graphic nudity and frank dialogue,USA,English,1000000,113467(USA),5997134,95,Color,1.85:1
Curfew (2012)            ,"7.9 based on 4,599 user ratings",2012-10-04,Shawn Christensen,"Shawn Christensen,Fatima Ptacek,Kim Allen",NA,9 user,20 critic,NA,"depression,curfew,flip-book,dancing,directed-by-star","Short,Drama",NA,USA,English,50000,NA,NA,19,Color,2.35:1
Chasing Mavericks (2012)            ,"7.2 based on 24,947 user ratings",2012-10-26,"Michael Apted,Curtis Hanson","Jonny Weston,Gerard Butler,Elisabeth Shue",45,75 user,116 critic,3,"surfing,year-1987,two-word-title,no-opening-credits,box-office-flop","Biography,Drama,Sport",Rated PG for thematic elements and some perilous action,USA,English,20000000,2268274(USA),6002756,NA,Color,1.85:1
Pitch Perfect (2012)            ,"7.2 based on 213,445 user ratings",2012-10-05,Jason Moore,"Anna Kendrick,Brittany Snow,Rebel Wilson",66,250 user,223 critic,170,"female-protagonist,lesbian,competition,a-cappella,dj","Comedy,Music,Romance","Rated PG-13 for sexual material, language and drug references",USA,English,17000000,5149433(USA),64998368,112,Color,1.85:1
The Bourne Legacy (2012)            ,"6.7 based on 228,657 user ratings",2012-08-10,Tony Gilroy,"Jeremy Renner,Rachel Weisz,Edward Norton",61,504 user,436 critic,98,"drone,wolf,pill,cia,assassin","Action,Adventure,Thriller",Rated PG-13 for violence and action sequences,USA,"English,Russian,Filipino,Ukrainian",125000000,38142825(USA),113165635,135,Color,2.35:1
The Amazing Spider-Man (2012)            ,"7.0 based on 450,883 user ratings",2012-07-03,Marc Webb,"Andrew Garfield,Emma Stone,Rhys Ifans",66,"1,224 user",599 critic,352,"spider-man,spider,outcast,lizard,teenager","Action,Adventure,Fantasy",Rated PG-13 for sequences of action and violence,USA,English,230000000,62004688(USA),262030663,136,Color,2.35:1
Red Lights (2012)            ,"6.2 based on 48,084 user ratings",2012-03-02,Rodrigo Cortés,"Sigourney Weaver,Robert De Niro,Cillian Murphy",36,140 user,195 critic,3,"psychic,skeptic,physicist,fraud,tailing","Drama,Horror,Mystery,Thriller",Rated R for language and some violence,"Spain,USA",English,€14000000,NA,NA,114,Color,2.35:1
Lawless (2012)            ,"7.3 based on 184,962 user ratings",2012-08-29,John Hillcoat,"Tom Hardy,Shia LaBeouf,Guy Pearce",58,277 user,354 critic,867,"female-frontal-nudity,throat-slitting,shooting-a-police-officer,shot-in-the-throat,franklin-county-virginia","Crime,Drama","Rated R for strong bloody violence, language and some sexuality/nudity",USA,English,26000000,10001566(USA),37397291,116,Color,2.35:1
Any Day Now (2012)            ,"7.5 based on 4,729 user ratings",2013-09-06,Travis Fine,"Alan Cumming,Garret Dillahunt,Isaac Leyva",60,32 user,77 critic,NA,"gay,gay-couple,1970s,legal-system,teenager","Drama,Romance","Rated R for sexual content, language and some drug use",USA,English,NA,40489(USA),200002,98,Color,2.35:1
Seven Psychopaths (2012)            ,"7.2 based on 185,511 user ratings",2012-10-12,Martin McDonagh,"Colin Farrell,Woody Harrelson,Sam Rockwell",66,284 user,401 critic,1,"gangster,shih-tzu,screenwriter,misfiring-gun,dognapping","Comedy,Crime","Rated R for strong violence, bloody images, pervasive language, sexuality/nudity and some drug use",UK,"English,Vietnamese",15000000,4174915(USA),14989761,110,Color,2.35:1
First Position (2011)            ,"7.6 based on 2,812 user ratings",2012-08-10,Bess Kargman,"Aran Bell,Rebecca Houseknecht,Joan Sebastian Zamora",72,15 user,66 critic,NA,"ballet,competition,ends-with-biographical-notes,trophy,award-ceremony",Documentary,NA,USA,English,NA,48024(USA),894471,95,Color,NA
Cirque du Soleil: Worlds Away (2012)            ,"6.8 based on 7,089 user ratings",2012-12-21,Andrew Adamson,"Erica Linz,Igor Zaripov,Lutz Halbhubner",51,35 user,73 critic,NA,"cirque-du-soleil,aerialist,clown,circus,surrealism",Fantasy,Rated PG for some dramatic images and mild sensuality,USA,English,NA,2162993(USA),12495865,NA,Color,NA
The Hunger Games (2012)            ,"7.3 based on 700,499 user ratings",2012-03-23,Gary Ross,"Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth",68,"1,959 user",673 critic,184,"game,fight-to-the-death,massacre,self-survival,suicide-attempt","Adventure,Drama,Sci-Fi,Thriller",Rated PG-13 for intense violent thematic material and disturbing images - all involving teens,USA,English,78000000,152535747(USA),407999255,142,Color,2.35:1
The Longest Daycare (2012)            ,"7.3 based on 3,861 user ratings",2012-07-13,David Silverman,NA,NA,9 user,13 critic,NA,"squashing-a-bug,wooden-mallet,cocoon,metamorphosis,no-dialogue","Animation,Short,Comedy,Family",Rated PG for mild rude humor,USA,English,NA,NA,NA,NA,Color,1.85:1
Flight (2012)            ,"7.3 based on 263,700 user ratings",2012-11-02,Robert Zemeckis,"Denzel Washington,Nadine Velazquez,Don Cheadle",76,490 user,449 critic,1,"flight,airline,pilot,lawyer,flight-attendant","Drama,Romance,Thriller","Rated R for drug and alcohol abuse, language, sexuality/nudity and an intense action sequence",USA,English,31000000,24900566(USA),93749203,138,Color,2.35:1
"Batman: The Dark Knight Returns, Part 1 (2012)            ","8.0 based on 35,937 user ratings",2012-09-25,Jay Oliva,"Peter Weller,Ariel Winter,David Selby",NA,63 user,57 critic,NA,"batman,mutant,beating,evil-smile,close-up-of-mouth","Animation,Action,Adventure,Crime,Sci-Fi",Rated PG-13 for some intense sequences of violence and action,USA,English,3500000,NA,NA,76,Color,1.78:1
Ghost Recon: Alpha (2012)            ,"7.6 based on 2,506 user ratings",2012-05-03,"François Alaux,Hervé de Crécy","Keith Gilmore,Mark Ivanir,Chook Sibtain",NA,14 user,11 critic,NA,NA,"Short,Action,Sci-Fi,Thriller,War",NA,"USA,UK,France","English,Russian",NA,NA,NA,23,Color,2.35:1
That's My Boy (2012)            ,"5.6 based on 70,541 user ratings",2012-06-15,Sean Anders,"Adam Sandler,Andy Samberg,Leighton Meester",31,198 user,157 critic,1,"teacher-student-relationship,statutory-rape,argument,reference-to-vanilla-ice,teacher-student-sex",Comedy,"Rated R for crude sexual content throughout, nudity, pervasive language and some drug use",USA,English,70000000,13453714(USA),36931089,116,Color,2.35:1
Building the Dream: Assembling the Avengers (2012)            ,7.8 based on 10 user ratings,2012-09-25,NA,NA,NA,NA,NA,NA,NA,Documentary,NA,USA,English,100000,NA,NA,NA,Color,16:9HD
How to Survive a Plague (2012)            ,"7.6 based on 2,910 user ratings",2013-11-08,David France,"Peter Staley,Larry Kramer,Iris Long",86,19 user,75 critic,NA,"death,treatment,act-up,aids,st.-patrick%27s-cathedral-manhattan-new-york-city","Documentary,History,News",NA,USA,English,NA,28250(USA),122665,110,Color,1.85:1
Dark Shadows (2012)            ,"6.2 based on 198,732 user ratings",2012-05-11,Tim Burton,"Johnny Depp,Michelle Pfeiffer,Eva Green",55,478 user,526 critic,866,"cartoon-on-tv,female-stockinged-feet,female-stockinged-soles,foot-closeup,camera-shot-of-feet","Comedy,Fantasy,Horror","Rated PG-13 for comic horror violence, sexual content, some drug use, language and smoking","USA,Australia",English,100000000,29685274(USA),79711678,113,Color,1.85:1
Marina Abramovic: The Artist Is Present (2012)            ,"7.9 based on 4,181 user ratings",2012-07-05,NA,NA,74,12 user,60 critic,NA,NA,"Documentary,Biography,History",NA,USA,English,NA,11041(USA),86217,106,Color,NA
Chronicle (2012)            ,"7.1 based on 204,018 user ratings",2012-02-03,Josh Trank,"Dane DeHaan,Alex Russell,Michael B. Jordan",69,472 user,414 critic,1,"troubled-teen,teen-angst,found-footage,subjective-camera,high-school","Drama,Sci-Fi,Thriller","Rated PG-13 for intense action and violence, thematic material, some language, sexual content and teen drinking",USA,English,12000000,22004098(USA),64572496,89,Color,1.85:1
Premium Rush (2012)            ,"6.5 based on 95,187 user ratings",2012-08-24,David Koepp,"Joseph Gordon-Levitt,Michael Shannon,Dania Ramirez",66,177 user,248 critic,3,"envelope,chase,courier,police,delivery","Action,Crime,Thriller","Rated PG-13 for some violence, intense action sequences and language",USA,"English,Mandarin,Cantonese",35000000,6300000(USA),20275446,91,Color,2.35:1
Robot & Frank (2012)            ,"7.1 based on 52,445 user ratings",2012-09-19,Jake Schreier,"Peter Sarsgaard,Frank Langella,Susan Sarandon",67,84 user,252 critic,NA,"burglary,near-future,robot,dementia,thief","Comedy,Crime,Drama,Sci-Fi",Rated PG-13 for some language,USA,English,2500000,35539(USA),3325638,89,Color,2.35:1
Tangled Ever After (2012)            ,"7.7 based on 12,827 user ratings",2012-01-13,NA,NA,NA,21 user,5 critic,NA,"wedding,disney,fantasy-sequence,macguffin,wedding-cake","Animation,Short,Action,Comedy,Family",NA,USA,English,NA,NA,NA,NA,Color,NA
