name,ratingValue,date,director,stars,metaScore,review_users,review_critcs,popularity,keywords,genres,contentRating,country,language,budget,opening_week,gross,runtime,color,asp
The Yes Men Fix the World (2009)            ,"7.6 based on 4,590 user ratings",2009-08-07,"Andy Bichlbaum,Mike Bonanno","Reggie Watts,Mike Bonanno,Andy Bichlbaum",71,13 user,53 critic,NA,"expose,environmental-disaster,reference-to-the-new-york-times,swimming-underwater,row-boat","Documentary,Comedy",NA,"France,UK,USA",English,NA,10956(USA),189506,87,Color,1.85:1
The Thaw (2009)            ,"5.2 based on 9,556 user ratings",2010-09-29,Mark A. Lewis,"Val Kilmer,Alexandra Staseson,Brad Dryborough",NA,57 user,44 critic,NA,"parasite,student,helicopter,quarantine,global-warming","Horror,Sci-Fi,Thriller","Rated R for violence, disturbing images, language and brief sexuality",Canada,English,NA,NA,NA,NA,Color,2.35:1
The Haunted World of El Superbeasto (2009)            ,"6.1 based on 5,689 user ratings",2009-09-12,NA,NA,NA,44 user,47 critic,NA,"robot,stripper,werewolf,mexican,sex-with-ghost","Animation,Action,Comedy,Fantasy,Horror,Musical","Rated R for strong crude and sexual content throughout, nude graphics, language, violence and gore",USA,English,NA,NA,NA,NA,Color,1.78:1
The Third & the Seventh (2009)            ,7.7 based on 24 user ratings,2009-11-24,Alex Roman,NA,NA,NA,NA,NA,NA,Short,NA,Spain,None,NA,NA,NA,12,Color,1.78:1
The Taking of Pelham 1 2 3 (2009)            ,"6.4 based on 149,770 user ratings",2009-06-12,Tony Scott,"Denzel Washington,John Travolta,Luis Guzmán",55,285 user,267 critic,4,"train,hostage,subway,hijack,ransom","Action,Crime,Thriller",Rated R for violence and pervasive language,"USA,UK","English,Ukrainian",100000000,23373102(USA),65452312,106,Color,2.35:1
The Invention of Lying (2009)            ,"6.4 based on 94,177 user ratings",2009-10-02,"Ricky Gervais,Matthew Robinson","Ricky Gervais,Jennifer Garner,Jonah Hill",58,287 user,192 critic,3,"truth,lie,screenwriter,heaven,genetics","Comedy,Fantasy,Romance",Rated PG-13 for language including some sexual material and a drug reference,USA,English,18500000,£1735326(UK),18439082,100,Color,1.85:1
Hannah Montana: The Movie (2009)            ,"4.2 based on 31,696 user ratings",2009-04-10,Peter Chelsom,"Miley Cyrus,Emily Osment,Billy Ray Cyrus",47,140 user,131 critic,973,"overalls,hannah-montana,horseback-riding,farm,female-protagonist","Comedy,Drama,Family,Music,Romance",NA,USA,English,30000000,32324487(USA),79566871,102,Color,1.85:1
Jennifer's Body (2009)            ,"5.1 based on 92,596 user ratings",2009-09-18,Karyn Kusama,"Megan Fox,Amanda Seyfried,Adam Brody",47,293 user,300 critic,944,"hook-for-hand,condom,satanic-ritual,cannibalism,cheerleader","Comedy,Fantasy,Horror","Rated R for sexuality, bloody violence, language and brief drug use",USA,"English,Spanish",16000000,6868397(USA),16204793,102,Color,1.85:1
Ink (2009)            ,"7.0 based on 18,464 user ratings",2009-01-23,Jamin Winans,"Christopher Soren Kelly,Quinn Hunchar,Jessica Duffy",NA,215 user,65 critic,NA,"storyteller,dream,self-destructiveness,time-paradox,workaholic","Action,Fantasy",NA,USA,English,NA,NA,NA,107,Color,1.78:1
Black Dynamite (2009)            ,"7.4 based on 35,744 user ratings",2010-01-13,Scott Sanders,"Arsenio Hall,Tommy Davidson,Phyllis Applegate",65,83 user,169 critic,4,"eyeball,blaxploitation,1970s,african-american,hero","Action,Comedy","Rated R for sexuality/nudity, language, some violence and drug content",USA,English,2900000,131862(USA),228477,84,Color,1.85:1
Inkheart (2008)            ,"6.1 based on 60,152 user ratings",2009-01-23,Iain Softley,"Brendan Fraser,Andy Serkis,Eliza Bennett",NA,110 user,161 critic,NA,"overalls,book,escape,villain,girl","Adventure,Family,Fantasy","Rated PG for fantasy adventure action, some scary moments and brief language","Germany,UK,USA",English,60000000,£700146(UK),17281832,106,Color,2.35:1
The Greatest (2009)            ,"6.7 based on 7,388 user ratings",2009-11-05,Shana Feste,"Carey Mulligan,Aaron Taylor-Johnson,Pierce Brosnan",45,50 user,63 critic,NA,"loss,teenage-mother,self-help-group,car-crash,title-directed-by-female","Drama,Romance","Rated R for language, some sexual content and drug use",USA,English,6000000,33616(USA),115862,99,Color,2.35:1
Gamer (2009)            ,"5.8 based on 113,344 user ratings",2009-09-04,"Mark Neveldine,Brian Taylor","Gerard Butler,Michael C. Hall,Ludacris",27,245 user,179 critic,2,"convict,death,battle,mind-control,role-playing","Action,Sci-Fi,Thriller","Rated R for frenetic sequences of strong brutal violence throughout, sexual content, nudity and language",USA,English,50000000,11203761(USA),20488579,95,Color,1.85:1
Monsters vs. Aliens (2009)            ,"6.5 based on 114,282 user ratings",2009-03-27,"Rob Letterman,Conrad Vernon","Reese Witherspoon,Rainn Wilson,Stephen Colbert",56,187 user,219 critic,2,"giant,alien,giantess,alien-invasion,alien-space-craft","Animation,Action,Adventure,Comedy,Family,Sci-Fi","Rated PG for sci-fi action, some crude humor and mild language",USA,English,175000000,59321095(USA),198332128,94,Color,2.35:1
Cold Souls (2009)            ,"6.5 based on 8,451 user ratings",2010-05-05,Sophie Barthes,"Paul Giamatti,Emily Watson,Dina Korzun",69,59 user,163 critic,NA,"actor,agent,ennui,poet,fur-coat","Comedy,Drama",Rated PG-13 for nudity and brief strong language,"USA,France","English,Russian",NA,63302(USA),903148,101,Color,1.85:1
Notorious (2009)            ,"6.6 based on 30,545 user ratings",2009-01-16,George Tillman Jr.,"Jamal Woolard,Anthony Mackie,Derek Luke",60,93 user,135 critic,2,"death,gun,shot-to-death,fame,rap-music","Biography,Drama,Music","Rated R for pervasive language, some strong sexuality including dialogue, nudity, and for drug content",USA,English,20000000,20497596(USA),36842118,122,Color,2.35:1
The War Boys (2009)            ,"6.6 based on 1,208 user ratings",2009-05-30,Ron Daniels,"Victor Rasuk,Brian J. Smith,Benjamin Walker",NA,14 user,6 critic,NA,"triumvirate,tractor-trailer,border,masturbation,drug-smuggling","Crime,Drama,Romance",NA,USA,"English,Spanish",NA,NA,NA,93,Color,NA
Across the Hall (2009)            ,"6.1 based on 3,515 user ratings",2009-12-04,Alex Merkin,"Mike Vogel,Danny Pino,Brittany Murphy",NA,23 user,19 critic,NA,"hotel,based-on-short-film,dominatrix,betrayal,bellhop","Mystery,Thriller",Rated R for language throughout,USA,English,NA,NA,NA,93,Color,1.85:1
The Imaginarium of Doctor Parnassus (2009)            ,"6.8 based on 126,195 user ratings",2010-01-08,Terry Gilliam,"Christopher Plummer,Lily Cole,Heath Ledger",65,210 user,292 critic,1,"rescue,bridge,midget,birthday,sideshow","Adventure,Fantasy,Mystery","Rated PG-13 for violent images, some sensuality, language and smoking","UK,Canada,France","English,Russian,French",40000000,£905786(UK),7689458,123,Color,1.85:1
Splice (2009)            ,"5.8 based on 79,373 user ratings",2010-06-04,Vincenzo Natali,"Adrien Brody,Sarah Polley,Delphine Chanéac",66,354 user,368 critic,1,"dna,genetics,scientist,experiment,abandoned-farm","Drama,Horror,Sci-Fi","Rated R for disturbing elements including strong sexuality, nudity, sci-fi violence and language","Canada,France,USA","English,French",26000000,7385277(USA),16999046,104,Color,1.85:1
Carriers (2009)            ,"6.0 based on 35,465 user ratings",2009-09-02,"David Pastor,Àlex Pastor","Chris Pine,Piper Perabo,Lou Taylor Pucci",NA,119 user,130 critic,NA,"disease,beach,virus,pandemic,latex-gloves","Drama,Horror,Sci-Fi,Thriller","Rated PG-13 for violence, disturbing content and language",USA,English,NA,90820(USA),90820,NA,Color,2.35:1
The Doors: When You're Strange (2009)            ,"7.7 based on 7,087 user ratings",2010-05-12,Tom DiCillo,"Johnny Depp,John Densmore,Robby Krieger",55,35 user,110 critic,NA,"band,singer,performance,trial,arrest","Documentary,Music","Rated R for some sexual content including references, nudity, drug material and language",USA,English,NA,66833(USA),238632,86,Color,1.33:1
Alvin and the Chipmunks: The Squeakquel (2009)            ,"4.5 based on 31,583 user ratings",2009-12-23,Betty Thomas,"Jason Lee,Zachary Levi,David Cross",41,99 user,107 critic,2,"chipmunk,school,hospital,waste-container,adidas","Animation,Comedy,Family,Fantasy,Music",Rated PG for some mild rude humor,USA,"English,French",75000000,£5347191(UK),219613391,88,Color,1.85:1
Make the Yuletide Gay (2009)            ,"6.5 based on 2,461 user ratings",2009-05-28,NA,NA,NA,17 user,12 critic,NA,"holiday,gay,college,imperative-in-title,bet",Comedy,NA,USA,English,NA,NA,NA,89,Color,1.78:1
Underworld: Rise of the Lycans (2009)            ,"6.6 based on 119,757 user ratings",2009-01-23,Patrick Tatopoulos,"Rhona Mitra,Michael Sheen,Bill Nighy",44,169 user,164 critic,2,"vampire,slave,battle,werewolf,warrior","Action,Adventure,Fantasy,Sci-Fi,Thriller",Rated R for bloody violence and some sexuality,"USA,New Zealand",English,35000000,£990285(UK),45802315,92,Color,2.35:1
Teenage Dirtbag (2009)            ,"7.1 based on 2,492 user ratings",2009-10-20,Regina Crosby,"Scott Michael Foster,Noa Hegesh,Chris Ellis",NA,25 user,1 critic,NA,"creative-writing,high-school,delinquent,hate,vomiting",Drama,NA,USA,English,NA,NA,NA,NA,Color,NA
Post Grad (2009)            ,"5.3 based on 11,475 user ratings",2009-08-21,Vicky Jenson,"Alexis Bledel,Michael Keaton,Carol Burnett",35,53 user,97 critic,4,"title-directed-by-female,unemployment,tv-studio,graduation,graduation-speech","Comedy,Romance",Rated PG-13 for sexual situations and brief strong language,USA,English,15000000,2651996(USA),6373693,88,Color,1.85:1
Between Love & Goodbye (2008)            ,5.5 based on 963 user ratings,2009-01-30,Casper Andreas,"Simon Miller,Justin Tensen,Rob Harmon",NA,20 user,8 critic,NA,"male-frontal-nudity,gay-lead-character,sex-scene,male-full-frontal-nudity,lesbian","Drama,Music,Romance",NA,USA,"English,French",NA,6674(USA),1991,97,Color,1.78:1
Planet 51 (2009)            ,"6.1 based on 41,199 user ratings",2009-11-20,"Jorge Blanco,Javier Abad","Dwayne Johnson,Seann William Scott,Jessica Biel",39,72 user,156 critic,NA,"planet,astronaut,alien,alien-planet,teenager","Animation,Adventure,Comedy,Family,Sci-Fi",Rated PG for mild sci-fi action and some suggestive humor,"Spain,UK,USA","English,Spanish",70000000,12286129(USA),42194060,91,Color,2.35:1
All About Steve (2009)            ,"4.8 based on 33,037 user ratings",2009-09-04,Phil Traill,"Sandra Bullock,Bradley Cooper,Thomas Haden Church",17,143 user,128 critic,3,"crossword-puzzle,fall,mine-shaft,eccentric,blind-date","Comedy,Romance",Rated PG-13 for sexual content including innuendos,USA,"English,Spanish",15000000,14058106(USA),33860010,99,Color,1.85:1
The Big Gay Musical (2009)            ,"6.2 based on 1,388 user ratings",2009-07-20,"Casper Andreas,Fred M. Caruso","Lena Hall,Daniel Robinson,Joey Dudding",NA,13 user,14 critic,NA,"gay,angel,one-night-stand,bible,off-broadway","Comedy,Drama,Music,Musical,Romance",NA,USA,English,NA,4136(USA),22346,90,Color,NA
Art & Copy (2009)            ,"6.8 based on 1,496 user ratings",2009-08-21,Doug Pray,"Mary Wells,Dan Wieden,Hal Riney",62,7 user,27 critic,NA,"advertising,apple-computer,punctuation-in-title,ampersand-in-title",Documentary,NA,USA,English,NA,NA,NA,89,Color,NA
Ghosts of Girlfriends Past (2009)            ,"5.7 based on 67,308 user ratings",2009-05-01,Mark Waters,"Matthew McConaughey,Jennifer Garner,Emma Stone",34,103 user,146 critic,2,"wedding,ghost,mens-room,womanizer,kissing-while-having-sex","Comedy,Fantasy,Romance","Rated PG-13 for sexual content throughout, some language and a drug reference",USA,English,NA,£976780(UK),52236131,NA,Color,2.35:1
Duplicity (2009)            ,"6.2 based on 41,697 user ratings",2009-03-20,Tony Gilroy,"Julia Roberts,Clive Owen,Tom Wilkinson",69,184 user,211 critic,NA,"product,ceo,rivalry,dubai,spy","Comedy,Crime,Romance,Thriller",Rated PG-13 for language and some sexual content,"USA,Germany","English,Spanish,Russian,German",60000000,£796244(UK),40559930,125,Color,2.35:1
Futurama: Into the Wild Green Yonder (2009)            ,"7.3 based on 14,462 user ratings",2009-02-24,NA,NA,NA,31 user,34 critic,NA,"protestor,vegas,disembodied-head,spacecraft,technology","Animation,Comedy,Sci-Fi",NA,USA,English,NA,NA,NA,89,Color,1.78:1
Blood and Bone (2009)            ,"6.7 based on 25,247 user ratings",2009-09-20,Ben Ramsey,"Michael Jai White,Julian Sands,Eamonn Walker",NA,70 user,37 critic,NA,"underground-fighting,promise-to-friend-in-jail,kickboxing,karate,kick","Action,Drama","Rated R for violence, pervasive language and brief drug use",USA,English,3700000,NA,NA,93,Color,1.78:1
Solitary Man (2009)            ,"6.4 based on 13,354 user ratings",2010-06-25,"Brian Koppelman,David Levien","Michael Douglas,Susan Sarandon,Jesse Eisenberg",69,60 user,116 critic,NA,"marriage,love,aging,high-definition-television,hdtv","Comedy,Drama,Romance",Rated R for language and some sexual content,USA,"English,Spanish",15000000,94936(USA),4360548,90,Color,1.85:1
The Lodger (2009)            ,"5.8 based on 4,004 user ratings",2009-01-14,David Ondaatje,"Alfred Molina,Hope Davis,Shane West",17,21 user,61 critic,NA,"serial-killer,murder,lodger,nervous-breakdown,housewife","Crime,Drama,Horror,Mystery,Thriller","Rated R for violent content, language and brief nudity",USA,English,NA,NA,NA,96,Color,NA
Nursery University (2008)            ,6.7 based on 243 user ratings,2009-04-24,"Marc H. Simon,Matthew Makar",NA,NA,4 user,10 critic,NA,"nursery,school,school-director,toddler,children",Documentary,NA,USA,English,NA,11307(USA),23190,90,Color,NA
Outrage (2009)            ,"7.6 based on 1,436 user ratings",2009-04-24,Kirby Dick,"Barney Frank,Tammy Baldwin,Wayne Barrett",64,18 user,53 critic,NA,"politician,anti-gay,reference-to-the-new-york-times,reference-to-the-advocate,reference-to-larry-king",Documentary,Rated R for some language and sexual references,USA,English,NA,32589(USA),44416,NA,Color,NA
Push (2009)            ,"6.1 based on 90,826 user ratings",2009-02-06,Paul McGuigan,"Camilla Belle,Dakota Fanning,Chris Evans",36,222 user,168 critic,1,"hong-kong,escape,hiding,government-agency,telekinetic","Action,Sci-Fi,Thriller","Rated PG-13 for intense sequences of violence and action, brief strong language, smoking and a scene of teen drinking","USA,Canada","English,Cantonese",38000000,10079109(USA),31806100,111,Color,2.35:1
Serious Moonlight (2009)            ,"5.4 based on 6,674 user ratings",2009-12-04,Cheryl Hines,"Meg Ryan,Timothy Hutton,Kristen Bell",36,37 user,49 critic,NA,"toilet,mistress,marriage,duct-tape,attorney","Comedy,Crime,Romance",Rated R for language and some threatening behavior,USA,English,NA,11636(USA),25137,81,Color,1.78:1
"My Son, My Son, What Have Ye Done (2009)            ","6.3 based on 7,640 user ratings",2010-07-08,Werner Herzog,"Michael Shannon,Willem Dafoe,Chloë Sevigny",59,49 user,121 critic,NA,"police,sword,hostage,murder,surrealism","Drama,Thriller",Rated R for some language,"USA,Germany",English,2000000,NA,NA,91,Color,1.85:1
The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers (2009)            ,"7.8 based on 1,957 user ratings",2009-10-17,"Judith Ehrlich,Rick Goldsmith","Peter Arnett,Ben Bagdikian,Ann Beeson",75,19 user,38 critic,NA,"vietnam-war,pentagon-papers,watergate,freedom-of-the-press,cover-up",Documentary,NA,USA,English,NA,1114(USA),453483,92,Color,NA
Paul Blart: Mall Cop (2009)            ,"5.2 based on 84,091 user ratings",2009-01-16,Steve Carr,"Kevin James,Keir O'Donnell,Jayma Mays",39,201 user,167 critic,3,"mall,security-guard,cell-phone,text-messaging,hostage","Action,Comedy,Crime","Rated PG for some violence, mild crude and suggestive humor, and language",USA,English,26000000,31832636(USA),20819129,91,Color,1.85:1
Collapse (2009)            ,"7.8 based on 5,888 user ratings",2009-11-06,Chris Smith,NA,71,40 user,52 critic,NA,"peak-oil,post-apocalypse,recession,economic-collapse,economic-crisis",Documentary,NA,USA,English,NA,7800(USA),46964,82,Color,NA
Ninja Assassin (2009)            ,"6.4 based on 58,279 user ratings",2009-11-25,James McTeigue,"Rick Yune,Naomie Harris,Rain",34,194 user,233 critic,4,"ninja,kung-fu,martial-artist,critically-bashed,martial-arts","Action,Crime,Thriller","Rated R for strong bloody stylized violence throughout, and language","USA,Germany",English,40000000,13316158(USA),38105077,99,Color,2.35:1
Did You Hear About the Morgans? (2009)            ,"4.7 based on 29,493 user ratings",2009-12-18,Marc Lawrence,"Hugh Grant,Sarah Jessica Parker,Sam Elliott",27,121 user,133 critic,NA,"witness,fbi,witness-protection,wyoming,murder","Comedy,Drama,Romance",Rated PG-13 for some sexual references and momentary violence,USA,"English,Ukrainian,Italian,Spanish",58000000,6616571(USA),29580087,NA,Color,2.35:1
Western Spaghetti (2008)            ,7.2 based on 603 user ratings,2008-04-26,NA,NA,NA,4 user,1 critic,NA,"food,surrealism,cooking,food-in-title,rubik%27s-cube",Short,NA,USA,NA,NA,NA,NA,2,Color,16:9HD
Spread (2009)            ,"5.9 based on 32,378 user ratings",2009-07-08,David Mackenzie,"Ashton Kutcher,Anne Heche,Margarita Levieva",43,55 user,67 critic,3,"male-objectification,waitress,player,womanizer,jilted","Comedy,Drama,Romance","Rated R for strong sexual content, nudity and language",USA,English,NA,122948(USA),249590,97,Color,2.35:1
Goodbye Solo (2008)            ,"7.4 based on 4,906 user ratings",2009-08-26,Ramin Bahrani,"Souleymane Sy Savane,Red West,Diana Franco Galindo",89,51 user,101 critic,NA,"friendship,north-carolina,senegalese,box-office,pregnancy",Drama,Rated R for language,USA,"English,French,Wolof,Spanish",NA,38042(USA),871275,91,Color,NA
Tinker Bell and the Lost Treasure (2009)            ,"6.8 based on 7,451 user ratings",2009-09-03,Klay Hall,"Mae Whitman,Jesse McCartney,Jane Horrocks",NA,15 user,23 critic,NA,"tinker-bell,female-protagonist,computer-animation,grey-eyes,never-neverland","Animation,Adventure,Family,Fantasy",NA,USA,English,NA,NA,NA,NA,Color,1.85:1
Prison Break: The Final Break (2009)            ,"8.0 based on 16,482 user ratings",2009-07-21,"Kevin Hooks,Brad Turner","Wentworth Miller,Dominic Purcell,William Fichtner",NA,25 user,10 critic,NA,"based-on-television-series,florida,2000s","Action,Drama,Thriller",NA,USA,English,NA,NA,NA,89,Color,1.78:1
Funny People (2009)            ,"6.4 based on 100,736 user ratings",2009-07-31,Judd Apatow,"Adam Sandler,Seth Rogen,Leslie Mann",60,301 user,230 critic,3,"comedian,stand-up-comedian,breasts,craigslist,infidelity","Comedy,Drama","Rated R for language and crude sexual humor throughout, and some sexuality",USA,English,75000000,22657780(USA),51814190,146,Color,1.85:1
Love Happens (2009)            ,"5.6 based on 25,309 user ratings",2009-09-18,Brandon Camp,"Jennifer Aniston,Aaron Eckhart,Dan Fogler",33,77 user,111 critic,4,"florist,self-help-guru,widower,motivational-speaker,seminar","Drama,Romance",Rated PG-13 for some language including sexual references,"USA,Canada,UK",English,18000000,8057010(USA),22927390,NA,Color,1.85:1
Stomp Live (2009)            ,8.1 based on 118 user ratings,2009-01-27,NA,NA,NA,NA,1 critic,NA,NA,Musical,NA,USA,English,NA,NA,NA,NA,Color,1.78:1/(fullscreen)
Stomp Live (2009)            ,8.1 based on 118 user ratings,2009-01-27,NA,NA,NA,NA,1 critic,NA,NA,Musical,NA,USA,English,NA,NA,NA,NA,Color,1.78:1/(fullscreen)
The Butch Factor (2009)            ,6.2 based on 171 user ratings,2009-06-20,Christopher Hines,"Christopher Hines,Jason Hefley,H.T. Bennett",NA,4 user,13 critic,NA,"gay,masculinity,homosexuality,rodeo,homosexual",Documentary,NA,USA,English,NA,NA,NA,88,Color,NA
Night Train (2009)            ,"5.7 based on 7,889 user ratings",2009-04-30,Brian King,"Danny Glover,Leelee Sobieski,Steve Zahn",NA,41 user,32 critic,NA,"train,trunk,corpse,hitchcockian,undressing","Mystery,Thriller",Rated R for violent content and some language,"USA,Germany,Romania",English,NA,NA,NA,NA,Color,1.85:1
Fanboys (2009)            ,"6.6 based on 49,929 user ratings",2009-02-13,Kyle Newman,"Dan Fogler,Jay Baruchel,Kristen Bell",45,68 user,131 critic,3,"friend,star-wars-fan-film,star-wars-film-fan,star-wars-fandom,nerd","Adventure,Comedy,Drama","Rated PG-13 for pervasive crude and sexual material, language and drug content",USA,English,3900000,171533(USA),685484,NA,Color,1.85:1
Eating Out: All You Can Eat (2009)            ,"6.0 based on 2,402 user ratings",2009-10-09,NA,NA,24,7 user,22 critic,NA,"stripper,male-stripper,gay,pubic-hair,male-pubic-hair","Comedy,Drama,Romance",NA,USA,"English,Vietnamese",NA,NA,NA,80,Color,1.78:1
Love Trip (2009)            ,7.7 based on 61 user ratings,NA,Dan Brody,"Dan Brody,Natan Michael,Lina Carollo",NA,1 user,NA,NA,"love,boy,first-crush,gay,gay-crush","Short,Drama,Family,Romance",NA,USA,English,NA,NA,NA,9,Color,NA
Cirque du Freak: The Vampire's Assistant (2009)            ,"5.9 based on 35,948 user ratings",2009-10-23,Paul Weitz,"Chris Massoglia,John C. Reilly,Salma Hayek",43,157 user,157 critic,NA,"vampire,spider,antidote,flyer,based-on-young-adult-novel","Action,Adventure,Fantasy,Thriller","Rated PG-13 for sequences of intense supernatural violence and action, disturbing images, thematic elements and some language",USA,English,40000000,£798641(UK),13838130,NA,Color,2.35:1
The Girlfriend Experience (2009)            ,"5.5 based on 13,702 user ratings",2009-07-08,Steven Soderbergh,"Sasha Grey,Chris Santos,Philip Eytan",66,97 user,171 critic,4,"client,presidential-election,personal-trainer,economy,call-girl",Drama,"Rated R for sexual content, nudity and language",USA,"English,French",1700000,204112(USA),695417,77,Color,2.35:1
Handsome Harry (2009)            ,"6.3 based on 1,873 user ratings",2010-12-06,Bette Gordon,"Jamey Sheridan,Steve Buscemi,Mariann Mayberry",59,22 user,24 critic,NA,"guilt,forgiveness,military,vietnam-veteran,deathbed",Drama,Rated R for language and some sexual content,USA,English,1000000,12562(USA),22878,94,Color,2.35:1
Tapped (2009)            ,"7.3 based on 1,088 user ratings",2009-07-31,NA,NA,NA,12 user,11 critic,NA,"pollution,environmental-issue,plastic,one-word-title",Documentary,NA,USA,English,NA,NA,NA,76,Color,NA
The Great Buck Howard (2008)            ,"6.5 based on 11,822 user ratings",2009-04-10,Sean McGinly,"Colin Hanks,John Malkovich,Tom Hanks",63,45 user,81 critic,NA,"law-school-dropout,law-school,comeback,career,personal-assistant","Comedy,Drama","Rated PG for some language including suggestive remarks, and a drug reference",USA,English,NA,115004(USA),748363,90,Color,1.85:1
Which Way Home (2009)            ,7.9 based on 923 user ratings,2009-01-31,Rebecca Cammisa,NA,NA,9 user,4 critic,NA,NA,Documentary,NA,USA,"English,Spanish",NA,NA,NA,NA,Color,NA
Superman/Batman: Public Enemies (2009)            ,"7.2 based on 15,078 user ratings",2009-09-29,Sam Liu,"Clancy Brown,Kevin Conroy,Tim Daly",NA,35 user,41 critic,NA,"caped-superheroine,masked-man,flying-woman,flying-superhero,caped-superhero","Animation,Action,Drama,Fantasy,Sci-Fi",Rated PG-13 for action violence throughout and a crude comment,USA,English,3500000,NA,NA,NA,Color,NA
Brief Interviews with Hideous Men (2009)            ,"5.6 based on 2,866 user ratings",2009-01-19,John Krasinski,"Julianne Nicholson,Ben Shenkman,Timothy Hutton",44,27 user,38 critic,NA,"interview,writer-director,directorial-debut,nonlinear-timeline,researcher","Comedy,Drama",NA,USA,English,NA,18510(USA),27935,NA,Color,2.35:1
Stingray Sam (2009)            ,7.2 based on 633 user ratings,2009-01-20,Cory McAbee,"Cory McAbee,Crugie,David Hyde Pierce",NA,7 user,8 critic,NA,written-and-directed-by-cast-member,"Comedy,Musical,Sci-Fi,Western",NA,USA,English,NA,NA,NA,61, Black and White,1.33:1
Bandslam (2009)            ,"6.4 based on 11,946 user ratings",2009-08-14,Todd Graff,"Aly Michalka,Vanessa Hudgens,Gaelan Connell",66,39 user,79 critic,NA,"school,battle-of-the-bands,high-school,rock-%27n%27-roll,teenager","Comedy,Drama,Family,Music,Romance",Rated PG for some thematic elements and mild language,USA,English,20000000,£628957(UK),5205343,111,Color,2.35:1
Wonder Woman (2009)            ,"7.4 based on 10,950 user ratings",2009-03-03,Lauren Montgomery,"Keri Russell,Nathan Fillion,Alfred Molina",NA,42 user,45 critic,NA,"amazon,female-warrior,female-superhero,female-leader,two-word-title","Animation,Action,Adventure,Fantasy,Sci-Fi",Rated PG-13 for violence throughout and some suggestive material,USA,English,3500000,NA,NA,74,Color,1.78:1
Land of the Lost (2009)            ,"5.4 based on 51,953 user ratings",2009-06-05,Brad Silberling,"Will Ferrell,Danny McBride,Anna Friel",32,224 user,167 critic,3,"time-travel,primate,lizard,tyrannosaurus-rex,human-versus-dinosaur","Adventure,Comedy,Sci-Fi","Rated PG-13 for crude and sexual content, and for language including a drug reference",USA,English,100000000,18837350(USA),49392095,102,Color,1.85:1
The Pink Panther 2 (2009)            ,"5.5 based on 32,931 user ratings",2009-02-06,Harald Zwart,"Steve Martin,Jean Reno,Emily Mortimer",36,112 user,126 critic,NA,"inspector,detective,pink-panther,panther,theft","Adventure,Comedy,Crime,Family,Mystery","Rated PG for some suggestive humor, brief mild language and action",USA,English,70000000,11588150(USA),35922978,92,Color,1.85:1
Couples Retreat (2009)            ,"5.5 based on 83,416 user ratings",2009-10-09,Peter Billingsley,"Vince Vaughn,Malin Akerman,Jon Favreau",23,144 user,166 critic,1,"couple,marriage,island,tropical,voyeurism",Comedy,Rated PG-13 on appeal for sexual content and language,USA,"English,Ukrainian",60000000,34286740(USA),109176215,113,Color,1.85:1
Helen (2009)            ,"6.4 based on 1,471 user ratings",2009-11-26,Sandra Nettelbeck,"Ashley Judd,Goran Visnjic,Lauren Lee Smith",NA,19 user,22 critic,NA,"professor,clinical-depression,nipples-visible-through-clothing,lifetime-shower,braless",Drama,Rated R for language and brief sexuality,"USA,UK,Germany,Canada",English,8000000,NA,NA,120,Color,2.35:1
Friday the 13th (2009)            ,"5.6 based on 74,921 user ratings",2009-02-13,Marcus Nispel,"Jared Padalecki,Amanda Righetti,Derek Mears",34,538 user,312 critic,1,"camp,lake,murder,camp-counselor,drowning",Horror,"Rated R for strong bloody violence, some graphic sexual content, language and drug material",USA,"English,Ukrainian",19000000,£1198653(UK),64997188,97,Color,2.35:1
Don McKay (2009)            ,"5.9 based on 2,046 user ratings",2009-04-24,Jake Goldberger,"Thomas Haden Church,Elisabeth Shue,Melissa Leo",50,17 user,39 critic,NA,"school-janitor,dead-body-wrapped-in-carpet,dead-body,person-in-a-car-trunk,dead-body-in-a-freezer","Drama,Mystery,Thriller",Rated R for language and some violence,USA,English,NA,NA,NA,87,Color,1.85:1
Echelon Conspiracy (2009)            ,"5.8 based on 17,045 user ratings",2009-02-27,Greg Marcks,"Shane West,Edward Burns,Ving Rhames",26,70 user,38 critic,NA,"casino,security-camera,kissing,sex-in-bed,washington-monument","Action,Crime,Mystery,Thriller","Rated PG-13 for sequences of intense violence and action, some sexuality and brief language",USA,"English,Russian",NA,500154(USA),500154,105,Color,2.35:1
Possession (2008)            ,"5.6 based on 6,038 user ratings",2009-07-16,"Joel Bergvall,Simon Sandquist","Sarah Michelle Gellar,Lee Pace,Michael Landes",NA,21 user,21 critic,NA,"coma,brother-in-law,accident,attorney,parole","Drama,Mystery,Romance,Thriller","Rated PG-13 for violence, disturbing images, some sexuality and language",USA,English,NA,NA,NA,NA,Color,2.35:1
Smokin' Aces 2: Assassins' Ball (2010)            ,"5.1 based on 10,865 user ratings",2010-01-19,P.J. Pesce,"Tom Berenger,Clayne Crawford,Tommy Flanagan",NA,55 user,42 critic,NA,"fbi,disguise,assassin,son-murders-father,woman-shot-in-the-forehead","Action,Comedy,Crime,Thriller",Rated R for bloody violence and language,"USA,Canada",English,8000000,NA,NA,86,Color,1.78:1
